date,time,posX,posY,posZ,rotX,rotY,rotZ
2024/07/11_14:59:13,3.211182,-0.001287509,-0.04290896,0.181644,13.50777,13.0814,1.962234
2024/07/11_14:59:13,3.231201,-0.00131009,-0.04291764,0.1818506,13.46691,13.07473,1.962015
2024/07/11_14:59:13,3.251221,-0.001311097,-0.04269172,0.1821123,13.21355,13.04144,1.962051
2024/07/11_14:59:13,3.27124,-0.001392752,-0.04194444,0.1828682,12.78961,12.96111,1.964534
2024/07/11_14:59:13,3.291016,-0.00157156,-0.04155681,0.1831699,12.45816,12.86757,1.920466
2024/07/11_14:59:13,3.311035,-0.001781015,-0.04109728,0.1833882,12.16062,12.7603,1.906751
2024/07/11_14:59:13,3.331055,-0.00198639,-0.04062514,0.1835459,11.91483,12.63435,1.891053
2024/07/11_14:59:13,3.351074,-0.00209685,-0.04025495,0.183651,11.74386,12.56739,1.885659
2024/07/11_14:59:13,3.371094,-0.002375416,-0.03970713,0.1838007,11.34945,12.43861,1.810906
2024/07/11_14:59:13,3.391113,-0.002646469,-0.03925964,0.1837668,11.03103,12.29949,1.719918
2024/07/11_14:59:13,3.411133,-0.00297609,-0.03901319,0.1835397,10.8724,12.13116,1.618541
2024/07/11_14:59:13,3.431152,-0.00311166,-0.03889361,0.1833596,10.82149,12.04595,1.583845
2024/07/11_14:59:13,3.451172,-0.003436919,-0.0388215,0.1830268,10.80461,11.86865,1.50635
2024/07/11_14:59:13,3.471191,-0.003826267,-0.03899215,0.182652,10.92767,11.68103,1.3951
2024/07/11_14:59:13,3.491211,-0.004150112,-0.03933181,0.1822861,11.21632,11.50871,1.214492
2024/07/11_14:59:13,3.51123,-0.004369278,-0.03989105,0.1819314,11.57975,11.3499,1.15018
2024/07/11_14:59:13,3.531006,-0.004467892,-0.04028957,0.1817609,11.80656,11.27479,1.112215
2024/07/11_14:59:13,3.551025,-0.004631519,-0.04123647,0.1814374,12.40744,11.14566,1.040256
2024/07/11_14:59:13,3.571045,-0.004794988,-0.04242895,0.1812098,13.12596,11.04867,0.9815937
2024/07/11_14:59:13,3.591064,-0.004979191,-0.04380568,0.1811203,13.95568,10.93981,0.8956763
2024/07/11_14:59:13,3.611084,-0.004971831,-0.04523242,0.1811584,14.86856,10.852,0.8869663
2024/07/11_14:59:13,3.631104,-0.00491883,-0.04596952,0.1812521,15.30175,10.8329,0.8662372
2024/07/11_14:59:13,3.651123,-0.004803027,-0.04744764,0.1814713,16.18587,10.79657,0.8624679
2024/07/11_14:59:13,3.671143,-0.004837133,-0.04904478,0.1820371,17.01931,10.77801,0.8588024
2024/07/11_14:59:13,3.691162,-0.004689213,-0.05045268,0.182671,17.76809,10.7398,0.8293003
2024/07/11_14:59:13,3.711182,-0.004631511,-0.05180536,0.1834001,18.47725,10.77622,0.7893048
2024/07/11_14:59:13,3.731201,-0.00458565,-0.0524924,0.1837458,18.8349,10.76935,0.776946
2024/07/11_14:59:13,3.751221,-0.00439222,-0.05380506,0.1844982,19.47045,10.76343,0.8132512
2024/07/11_14:59:13,3.77124,-0.004146647,-0.05478748,0.1853361,19.95989,10.84119,0.8830042
2024/07/11_14:59:13,3.791016,-0.003959693,-0.05554499,0.1861651,20.29789,10.92552,0.9126747
2024/07/11_14:59:13,3.811035,-0.003782823,-0.05642911,0.1868601,20.60149,10.9649,0.9568885
2024/07/11_14:59:13,3.831055,-0.003755281,-0.05678279,0.187169,20.74425,10.987,0.9891926
2024/07/11_14:59:13,3.851074,-0.00364557,-0.05729881,0.1876755,21.02473,11.00151,1.035641
2024/07/11_14:59:13,3.871094,-0.003611561,-0.05776931,0.1880567,21.29428,11.00928,1.077632
2024/07/11_14:59:13,3.891113,-0.00374418,-0.0581777,0.1883068,21.53485,10.92813,1.122701
2024/07/11_14:59:13,3.911133,-0.004014514,-0.05854558,0.1884828,21.75667,10.69277,1.181606
2024/07/11_14:59:13,3.931152,-0.004202607,-0.05872715,0.1885188,21.86401,10.50713,1.201248
2024/07/11_14:59:13,3.951172,-0.004640969,-0.05907848,0.1886044,22.05971,10.15872,1.191842
2024/07/11_14:59:13,3.971191,-0.005187356,-0.05941909,0.1886023,22.26707,9.762193,1.190318
2024/07/11_14:59:13,3.991211,-0.005747859,-0.05977253,0.1884854,22.51404,9.330666,1.15621
2024/07/11_14:59:13,4.01123,-0.006306719,-0.06002955,0.1883859,22.74492,8.929709,1.068104
2024/07/11_14:59:13,4.031006,-0.006578975,-0.06013222,0.1882984,22.87228,8.744202,1.01994
2024/07/11_14:59:13,4.051025,-0.007132273,-0.06039519,0.1880184,23.1597,8.358727,0.9698998
2024/07/11_14:59:14,4.071045,-0.007755965,-0.06067915,0.187804,23.40317,7.897573,0.9285578
2024/07/11_14:59:14,4.091064,-0.008372418,-0.0605615,0.1878995,23.46902,7.375567,0.8364753
2024/07/11_14:59:14,4.111084,-0.008974366,-0.06010762,0.1881973,23.25287,6.891708,0.6291421
2024/07/11_14:59:14,4.131104,-0.009247006,-0.05992883,0.188297,23.10337,6.675212,0.5369138
2024/07/11_14:59:14,4.151123,-0.009826168,-0.05961519,0.1883227,22.89711,6.295211,0.4373531
2024/07/11_14:59:14,4.171143,-0.01039211,-0.05935362,0.188222,22.76006,5.915303,0.3364844
2024/07/11_14:59:14,4.191162,-0.01081858,-0.05899541,0.1881933,22.61192,5.592069,0.3050004
2024/07/11_14:59:14,4.211182,-0.01116139,-0.0587234,0.1881308,22.46042,5.37865,0.2722017
2024/07/11_14:59:14,4.231201,-0.01134703,-0.05862625,0.1880799,22.40656,5.316366,0.2650068
2024/07/11_14:59:14,4.251221,-0.01169321,-0.05833743,0.1879742,22.33776,5.216693,0.2722927
2024/07/11_14:59:14,4.27124,-0.01182883,-0.05824274,0.187792,22.31507,5.244993,0.3224622
2024/07/11_14:59:14,4.291016,-0.01178503,-0.05823951,0.1876131,22.31107,5.407992,0.4411554
2024/07/11_14:59:14,4.311035,-0.01171955,-0.0582453,0.1875397,22.30371,5.521413,0.5152029
2024/07/11_14:59:14,4.331055,-0.01141109,-0.05830973,0.1874096,22.31655,5.867497,0.6832225
2024/07/11_14:59:14,4.351074,-0.0110873,-0.05841895,0.1872698,22.34892,6.218396,0.819541
2024/07/11_14:59:14,4.371094,-0.01055909,-0.05853397,0.1871991,22.38353,6.693754,1.029014
2024/07/11_14:59:14,4.391113,-0.009678803,-0.05869626,0.1871773,22.42247,7.284817,1.249478
2024/07/11_14:59:14,4.411133,-0.008920027,-0.05883615,0.1871273,22.46599,7.903549,1.492722
2024/07/11_14:59:14,4.431152,-0.008555885,-0.05890564,0.1870852,22.50698,8.244273,1.614662
2024/07/11_14:59:14,4.451172,-0.007714222,-0.05912209,0.1869578,22.59991,8.882659,1.820671
2024/07/11_14:59:14,4.471191,-0.00686184,-0.05928176,0.186909,22.70423,9.512139,2.006784
2024/07/11_14:59:14,4.491211,-0.00598202,-0.05942266,0.1869218,22.77363,10.13244,2.217098
2024/07/11_14:59:14,4.51123,-0.005581754,-0.05955333,0.1869303,22.78901,10.41944,2.299311
2024/07/11_14:59:14,4.531006,-0.004676563,-0.05974662,0.1868611,22.86251,11.00424,2.411014
2024/07/11_14:59:14,4.551025,-0.003730524,-0.05994297,0.1867844,22.97203,11.60994,2.565827
2024/07/11_14:59:14,4.571045,-0.002852917,-0.06023955,0.1866785,23.06246,12.14564,2.725133
2024/07/11_14:59:14,4.591064,-0.002025744,-0.06047887,0.1865726,23.19182,12.641,2.845762
2024/07/11_14:59:14,4.611084,-0.001640081,-0.06060423,0.1865425,23.24946,12.87409,2.869793
2024/07/11_14:59:14,4.631104,-0.0008067004,-0.06086083,0.1864677,23.36775,13.30528,2.993588
2024/07/11_14:59:14,4.651123,-4.746951E-05,-0.06098781,0.1864147,23.47589,13.68696,3.128299
2024/07/11_14:59:14,4.671143,0.0006393474,-0.06120807,0.1862737,23.60362,14.05862,3.178356
2024/07/11_14:59:14,4.691162,0.001224995,-0.06138685,0.1861841,23.74184,14.39408,3.257248
