date,time,posX,posY,posZ,rotX,rotY,rotZ
2024/07/11_14:15:45,3.769409,-0.01378942,0.01662871,0.1495274,-11.9375,-3.976044,1.363084
2024/07/11_14:15:45,3.789429,-0.01435856,0.01685372,0.1491777,-12.00238,-3.340118,2.18341
2024/07/11_14:15:45,3.809387,-0.0145975,0.01706317,0.1490114,-12.08868,-3.096619,2.573081
2024/07/11_14:15:45,3.829407,-0.01537206,0.01755512,0.1487742,-12.42429,-2.727203,3.293538
2024/07/11_14:15:45,3.849426,-0.01624544,0.01801962,0.1485268,-12.76297,-2.44574,3.930602
2024/07/11_14:15:45,3.869385,-0.01721994,0.01870607,0.1482955,-13.18384,-2.292999,4.482177
2024/07/11_14:15:45,3.889404,-0.018336,0.01954924,0.1480749,-13.69983,-2.300293,5.019576
2024/07/11_14:15:45,3.909424,-0.01894501,0.01986863,0.147899,-13.97516,-2.351593,5.220442
2024/07/11_14:15:45,3.929382,-0.0199424,0.02033357,0.1474944,-14.40237,-2.456085,5.541756
2024/07/11_14:15:45,3.949402,-0.02095614,0.02097952,0.147141,-14.83157,-2.573883,5.817643
2024/07/11_14:15:45,3.969421,-0.02195419,0.02190119,0.1467842,-15.37708,-2.752808,6.034794
2024/07/11_14:15:45,3.98938,-0.02275535,0.02288222,0.1463624,-16.02191,-2.904022,6.217222
2024/07/11_14:15:46,4.009399,-0.02309085,0.02329161,0.1460565,-16.35422,-2.972565,6.285353
2024/07/11_14:15:46,4.029419,-0.023728,0.02419086,0.1456544,-16.96936,-3.012756,6.37011
2024/07/11_14:15:46,4.049377,-0.02418653,0.02561136,0.1451256,-17.83078,-3.004364,6.474218
2024/07/11_14:15:46,4.069397,-0.02455328,0.02657187,0.1444201,-18.67731,-2.981964,6.511721
2024/07/11_14:15:46,4.089417,-0.02472424,0.02745432,0.143777,-19.30045,-2.962433,6.600408
2024/07/11_14:15:46,4.109375,-0.02479384,0.02792007,0.1433479,-19.65085,-2.93158,6.673976
2024/07/11_14:15:46,4.129395,-0.02499565,0.02889142,0.1425438,-20.28317,-2.844757,6.730511
2024/07/11_14:15:46,4.149414,-0.02502626,0.02982977,0.1416915,-20.8754,-2.819855,6.811169
2024/07/11_14:15:46,4.169373,-0.02544091,0.03071132,0.1407623,-21.30283,-2.700623,6.783658
2024/07/11_14:15:46,4.189392,-0.02512064,0.03102873,0.1399499,-21.69836,-2.826416,6.92001
2024/07/11_14:15:46,4.209412,-0.02509305,0.03142595,0.1395634,-21.86429,-2.825775,6.9456
2024/07/11_14:15:46,4.22937,-0.02496088,0.03221143,0.1388889,-22.28754,-2.808838,7.00764
2024/07/11_14:15:46,4.24939,-0.02467809,0.03263298,0.1381446,-22.66757,-2.723694,7.003846
2024/07/11_14:15:46,4.269409,-0.02416595,0.03310509,0.1374444,-22.94226,-2.505402,6.955155
2024/07/11_14:15:46,4.289429,-0.02339213,0.03343692,0.1369068,-23.18439,-2.136353,6.863891
2024/07/11_14:15:46,4.309387,-0.02294988,0.03358683,0.1366606,-23.30182,-1.918427,6.814441
2024/07/11_14:15:46,4.329407,-0.02191811,0.03397486,0.1362021,-23.52029,-1.306335,6.685624
2024/07/11_14:15:46,4.349426,-0.02076039,0.03440296,0.1358283,-23.76581,-0.6332092,6.510425
2024/07/11_14:15:46,4.369385,-0.0194147,0.03446249,0.1355131,-23.94916,0.1980799,6.266648
2024/07/11_14:15:46,4.389404,-0.01797315,0.03410332,0.1352662,-23.92908,1.08514,6.006502
2024/07/11_14:15:46,4.409424,-0.01731406,0.03408829,0.1352306,-23.87201,1.501315,5.879054
2024/07/11_14:15:46,4.429382,-0.0163269,0.03424745,0.135212,-23.84726,2.13588,5.617175
2024/07/11_14:15:46,4.449402,-0.01526949,0.03417828,0.1351192,-23.8006,2.628311,5.287332
2024/07/11_14:15:46,4.469421,-0.01403528,0.03384088,0.1351394,-23.68231,3.158134,4.979714
2024/07/11_14:15:46,4.48938,-0.01358206,0.03378099,0.1352106,-23.58118,3.368933,4.81091
2024/07/11_14:15:46,4.509399,-0.01291371,0.03361247,0.1353106,-23.38632,3.65889,4.47552
2024/07/11_14:15:46,4.529419,-0.01257864,0.03335477,0.1355546,-23.2088,3.560347,4.226569
2024/07/11_14:15:46,4.549377,-0.01247632,0.03330998,0.1358522,-23.10965,3.206536,4.081974
2024/07/11_14:15:46,4.569397,-0.01227369,0.03313011,0.1360983,-23.03195,2.672278,4.055136
2024/07/11_14:15:46,4.589417,-0.01251938,0.03303232,0.1362654,-22.94659,2.322666,4.04941
2024/07/11_14:15:46,4.609375,-0.01352267,0.03264821,0.1365692,-22.72556,1.51354,4.099713
2024/07/11_14:15:46,4.629395,-0.01453692,0.03220732,0.136805,-22.41428,0.503706,4.145103
2024/07/11_14:15:46,4.649414,-0.01582793,0.0319549,0.1370078,-22.14246,-0.7445374,4.325459
2024/07/11_14:15:46,4.669373,-0.01727634,0.03178843,0.1372016,-22.00345,-2.007202,4.499037
2024/07/11_14:15:46,4.689392,-0.01806563,0.03159451,0.1372557,-21.93973,-2.687683,4.588419
2024/07/11_14:15:46,4.709412,-0.01976019,0.0310374,0.1372897,-21.65939,-4.060638,4.65602
2024/07/11_14:15:46,4.72937,-0.02144468,0.03069662,0.1371951,-21.36984,-5.409637,4.726646
2024/07/11_14:15:46,4.74939,-0.02320928,0.03044582,0.1371761,-21.13873,-6.648041,4.810875
2024/07/11_14:15:46,4.769409,-0.02493743,0.02993393,0.1370749,-20.80228,-7.906067,4.875259
2024/07/11_14:15:46,4.789429,-0.02571536,0.02980934,0.1370613,-20.64316,-8.521271,4.934137
2024/07/11_14:15:46,4.809387,-0.02698914,0.02998014,0.1369608,-20.60883,-9.516846,5.096612
2024/07/11_14:15:46,4.829407,-0.02801447,0.02975376,0.1368976,-20.64743,-10.17908,5.07196
2024/07/11_14:15:46,4.849426,-0.02896275,0.02921088,0.1366576,-20.47653,-10.78549,5.022968
2024/07/11_14:15:46,4.869385,-0.02977493,0.02899462,0.1363864,-20.23718,-11.28574,5.002666
2024/07/11_14:15:46,4.889404,-0.03018659,0.02895174,0.1363725,-20.19153,-11.48422,4.978188
2024/07/11_14:15:46,4.909424,-0.03084848,0.02900581,0.1362393,-20.17978,-11.86148,4.954589
2024/07/11_14:15:46,4.929382,-0.03135093,0.02911136,0.1361023,-20.29587,-12.11163,4.886792
2024/07/11_14:15:46,4.949402,-0.03178513,0.02910198,0.1360038,-20.3873,-12.29773,4.765219
2024/07/11_14:15:46,4.969421,-0.032326,0.02884887,0.1357032,-20.34021,-12.51654,4.649106
2024/07/11_14:15:46,4.98938,-0.03265928,0.02868723,0.1355124,-20.26859,-12.69177,4.594252
2024/07/11_14:15:47,5.009399,-0.0332393,0.02875748,0.1351521,-20.15472,-13.12875,4.584739
2024/07/11_14:15:47,5.029419,-0.03366408,0.02936521,0.1349083,-20.47952,-13.53894,4.652231
2024/07/11_14:15:47,5.049377,-0.03410031,0.02947821,0.1346208,-20.77908,-13.85001,4.632804
2024/07/11_14:15:47,5.069397,-0.03442748,0.02957493,0.1341597,-20.90155,-14.11041,4.606876
