date,time,posX,posY,posZ,rotX,rotY,rotZ
2024/07/11_14:42:51,2.783691,-0.03428319,-0.09023006,0.21336,24.26632,-14.80182,-6.110443
2024/07/11_14:42:51,2.803711,-0.03420263,-0.09013712,0.2133056,24.21432,-14.75198,-6.082336
2024/07/11_14:42:51,2.82373,-0.03413033,-0.08999352,0.2132845,24.14926,-14.70505,-6.069885
2024/07/11_14:42:51,2.84375,-0.03407497,-0.08987179,0.2132348,24.10014,-14.64917,-6.040466
2024/07/11_14:42:51,2.86377,-0.03409004,-0.08981275,0.2131791,24.07218,-14.61176,-6.017365
2024/07/11_14:42:51,2.883789,-0.03412088,-0.08978733,0.2131575,24.05901,-14.57632,-6.012299
2024/07/11_14:42:51,2.903809,-0.03411985,-0.0896807,0.2131277,24.00558,-14.51849,-5.988251
2024/07/11_14:42:51,2.923828,-0.03412599,-0.08958551,0.2131162,23.96602,-14.44272,-5.934814
2024/07/11_14:42:51,2.943848,-0.03413301,-0.08952799,0.2130857,23.93864,-14.38943,-5.876892
2024/07/11_14:42:51,2.963623,-0.0341552,-0.08951963,0.2130904,23.9373,-14.36057,-5.84375
2024/07/11_14:42:51,2.983643,-0.03422331,-0.08950639,0.2131009,23.9167,-14.34845,-5.805115
2024/07/11_14:42:51,3.003662,-0.03431652,-0.08947002,0.2130898,23.90524,-14.34937,-5.781677
2024/07/11_14:42:51,3.023682,-0.03442064,-0.08944637,0.2131065,23.88787,-14.32303,-5.743927
2024/07/11_14:42:51,3.043701,-0.03451535,-0.08942147,0.2131656,23.8805,-14.33197,-5.717285
2024/07/11_14:42:51,3.063721,-0.03456591,-0.08944278,0.2132246,23.89041,-14.31665,-5.692841
2024/07/11_14:42:51,3.08374,-0.03462065,-0.08952585,0.213308,23.92653,-14.29669,-5.692749
2024/07/11_14:42:51,3.10376,-0.03461456,-0.08963303,0.213392,23.97923,-14.22113,-5.651184
2024/07/11_14:42:51,3.123779,-0.03451164,-0.08969176,0.213571,23.97799,-14.08292,-5.561493
2024/07/11_14:42:51,3.143799,-0.03432222,-0.08970905,0.2137997,23.97496,-13.86981,-5.473877
2024/07/11_14:42:51,3.163818,-0.0342021,-0.08975653,0.2139339,23.97035,-13.72504,-5.425354
2024/07/11_14:42:51,3.183838,-0.03390351,-0.0898208,0.2141769,23.97008,-13.43936,-5.297729
2024/07/11_14:42:51,3.203613,-0.03349704,-0.08978064,0.2144139,23.95216,-13.11734,-5.135681
2024/07/11_14:42:51,3.223633,-0.03282911,-0.08965692,0.2147292,23.85198,-12.71753,-4.896423
2024/07/11_14:42:51,3.243652,-0.03231947,-0.0894706,0.2150099,23.74246,-12.25583,-4.649902
2024/07/11_14:42:51,3.263672,-0.03207465,-0.08937946,0.2150884,23.68711,-12.0386,-4.550171
2024/07/11_14:42:51,3.283691,-0.03159319,-0.08909906,0.2153137,23.57433,-11.59137,-4.365845
2024/07/11_14:42:51,3.303711,-0.03109216,-0.0886496,0.2155361,23.37648,-11.11157,-4.121185
2024/07/11_14:42:51,3.32373,-0.03057396,-0.08825897,0.215596,23.13866,-10.65656,-3.845032
