date,time,posX,posY,posZ,rotX,rotY,rotZ
2024/07/11_14:34:15,1.950928,0.01275578,-0.007233333,0.1822786,-11.91983,13.32052,-3.510529
2024/07/11_14:34:15,1.970947,0.01272355,-0.007121614,0.1820518,-11.97571,13.28095,-3.547211
2024/07/11_14:34:15,1.990967,0.01265986,-0.006942801,0.1819074,-12.08237,13.19277,-3.589874
2024/07/11_14:34:15,2.010986,0.01263524,-0.006636884,0.1818008,-12.29074,13.09013,-3.610321
2024/07/11_14:34:15,2.030884,0.0125694,-0.006270045,0.1817605,-12.54419,13.01011,-3.608643
2024/07/11_14:34:15,2.050903,0.01249012,-0.005878268,0.1817201,-12.86169,12.90984,-3.546173
2024/07/11_14:34:15,2.070923,0.01244611,-0.005635709,0.181712,-13.0488,12.86612,-3.514404
2024/07/11_14:34:16,2.090942,0.01226976,-0.00486676,0.1815834,-13.45825,12.7818,-3.492706
2024/07/11_14:34:16,2.110962,0.01205602,-0.003927025,0.1814213,-13.96484,12.68758,-3.44931
2024/07/11_14:34:16,2.130981,0.01184522,-0.00300336,0.1811925,-14.56226,12.56292,-3.393524
2024/07/11_14:34:16,2.151001,0.01149978,-0.002383519,0.1807584,-15.06879,12.44511,-3.353638
2024/07/11_14:34:16,2.170898,0.01133613,-0.002084205,0.1804976,-15.25989,12.36561,-3.34726
2024/07/11_14:34:16,2.190918,0.0110253,-0.00142956,0.1799465,-15.63153,12.22665,-3.309082
2024/07/11_14:34:16,2.210938,0.01073698,-0.0005278346,0.1793908,-16.05753,12.12824,-3.301819
2024/07/11_14:34:16,2.230957,0.01045444,0.0003340227,0.1788236,-16.59033,12.05963,-3.307129
2024/07/11_14:34:16,2.250977,0.01035346,0.0007023304,0.1785166,-16.82986,12.0063,-3.286713
2024/07/11_14:34:16,2.270996,0.0100975,0.001459078,0.1778281,-17.30356,11.96616,-3.317566
2024/07/11_14:34:16,2.290894,0.00993564,0.002223834,0.1770338,-17.75455,11.95957,-3.35376
