InteractionNumber,ElapsedTime,SplitTime,missCount
9.76944,-0.07867925,-0.01797027,0.02442428,3.881729,196.7062,0.8419102
9.869717,-0.04403724,-0.01533437,0.02112503,3.658514,192.6571,1.641276
9.969905,-0.01578771,-0.01429521,0.01686626,3.419566,189.1609,1.675811
10.07013,0.003986511,-0.01277911,0.01150855,3.052735,187.2304,1.293233
10.1709,0.01537354,-0.01135203,0.005125305,2.69351,186.7938,1.507605
10.28331,0.0210133,-0.01010354,-0.0007321796,2.217665,186.719,1.567008
10.38451,0.02153248,-0.008410243,-0.004543329,1.649613,186.6714,1.650048
10.49676,0.01707369,-0.006475341,-0.00864255,1.079035,187.117,1.227685
10.59718,0.00831465,-0.008501601,-0.01220986,1.969334,187.1025,1.576245
10.69724,-0.004825071,-0.009368183,-0.01599109,2.353015,185.2868,1.827299
10.79788,-0.02189105,-0.006115595,-0.0197095,2.055187,182.2066,2.926011
10.90276,-0.04100736,-0.003821077,-0.02469407,1.685005,179.7842,3.506932
11.01038,-0.06036101,0.0001703536,-0.03005196,0.6319095,176.9483,3.516056
