InteractionNumber,ElapsedTime,SplitTime,missCount,,,,,,,
329.4639,-0.08420987,-0.06382781,0.4075234,18.59027,310.7648,10.25869,,18.59027,-49.2352,10.25869
329.5864,-0.005223803,-0.04711193,0.3888768,17.52902,326.5649,11.34841,,17.52902,-33.4351,11.34841
329.6912,0.04729935,-0.04657194,0.3594391,14.38188,342.9782,8.670664,,14.38188,-17.0218,8.670664
329.8289,0.1095277,-0.0471249,0.3107924,10.17402,8.455725,5.658726,,10.17402,8.455725,5.658726
329.95,0.1525986,-0.04308135,0.2670769,8.515653,31.43668,4.626223,,8.515653,31.43668,4.626223
330.0619,0.1801885,-0.04499333,0.2220965,8.253974,47.82337,5.190312,,8.253974,47.82337,5.190312
330.1623,0.1950506,-0.04957053,0.1940145,9.844566,54.25414,3.483738,,9.844566,54.25414,3.483738
330.2629,0.2126926,-0.05392062,0.1602077,11.12623,68.29727,357.3034,,11.12623,68.29727,-2.6966
330.3889,0.2193883,-0.05739668,0.1287092,10.91076,81.33942,357.2656,,10.91076,81.33942,-2.7344
330.4992,0.2145895,-0.05831899,0.1296459,11.41941,78.80083,357.4353,,11.41941,78.80083,-2.5647
330.6025,0.2131416,-0.05888526,0.1418409,11.39841,76.70679,357.8785,,11.39841,76.70679,-2.1215
330.7029,0.2238066,-0.05832902,0.1601827,10.77911,73.83494,358.7083,,10.77911,73.83494,-1.2917
330.8036,0.2502008,-0.05218268,0.1807019,8.348226,71.19968,358.3921,,8.348226,71.19968,-1.6079
330.9158,0.2719116,-0.04765895,0.1983841,7.092301,64.57251,359.0127,,7.092301,64.57251,-0.9873
331.0171,0.2686016,-0.04787959,0.2035371,7.102204,56.4041,358.2261,,7.102204,56.4041,-1.7739
331.1406,0.2338937,-0.04620216,0.2049313,7.242072,42.76249,0.07791565,,7.242072,42.76249,0.07791565
331.2582,0.2038883,-0.04573723,0.1998096,4.420273,33.1779,359.048,,4.420273,33.1779,-0.952
331.3799,0.2054772,-0.05450095,0.1718599,6.089431,47.05458,358.9244,,6.089431,47.05458,-1.0756
331.5031,0.2279905,-0.05266745,0.1359307,7.128586,70.23872,2.630564,,7.128586,70.23872,2.630564
331.6055,0.2571083,-0.05008551,0.1188194,6.805016,76.76241,3.792035,,6.805016,76.76241,3.792035
331.7069,0.3045993,-0.04982606,0.09696624,5.689216,84.80399,2.633971,,5.689216,84.80399,2.633971
331.8165,0.3568036,-0.05588188,0.07523682,4.005563,94.63474,3.079898,,4.005563,94.63474,3.079898
331.917,0.4129924,-0.04781097,0.0719027,2.42339,97.68913,1.501667,,2.42339,97.68913,1.501667
332.0335,0.4384803,-0.04971844,0.0799432,5.766614,95.59151,1.668257,,5.766614,95.59151,1.668257
332.1428,0.4289122,-0.0514957,0.1010656,6.48245,89.23241,1.839356,,6.48245,89.23241,1.839356
332.2682,0.3685434,-0.04485481,0.1491165,6.850103,58.61805,3.448169,,6.850103,58.61805,3.448169
332.3687,0.290977,-0.04015625,0.1746266,5.570114,22.56933,3.048309,,5.570114,22.56933,3.048309
332.4769,0.2250721,-0.03774443,0.163258,5.95717,352.142,1.766218,,5.95717,-7.858,1.766218
332.5951,0.1881756,-0.02686674,0.1428342,1.537947,331.7267,2.108482,,1.537947,-28.2733,2.108482
332.7215,0.1660128,-0.02076756,0.1296838,357.2422,315.2281,5.457307,,-2.7578,-44.7719,5.457307
332.8441,0.150199,-0.02747194,0.1149532,359.9751,297.0368,4.619174,,-0.0249,-62.9632,4.619174
332.9453,0.140573,-0.03080405,0.112199,0.6826863,289.3704,3.185477,,0.6826863,-70.6296,3.185477
333.0683,0.1108722,-0.04804625,0.120374,359.5915,286.5674,5.305736,,-0.4085,-73.4326,5.305736
333.1722,0.04114548,-0.06462976,0.1359407,0.6692543,287.6987,4.56403,,0.6692543,-72.3013,4.56403
333.2732,-0.06390885,-0.1032007,0.1528937,1.544114,290.5668,6.432362,,1.544114,-69.4332,6.432362
333.3738,-0.197182,-0.1598206,0.1646998,0.9009914,292.9637,4.761346,,0.9009914,-67.0363,4.761346
333.4745,-0.3345013,-0.2210754,0.1797596,356.7601,298.1058,3.345752,,-3.2399,-61.8942,3.345752
333.6028,-0.4652813,-0.2930658,0.1897144,358.4234,298.2448,0.2276431,,-1.5766,-61.7552,0.2276431
333.7118,-0.5322347,-0.3195691,0.1928198,3.911041,295.3447,2.324669,,3.911041,-64.6553,2.324669
333.8311,-0.5349997,-0.3018363,0.2070988,9.182586,300.4326,4.120084,,9.182586,-59.5674,4.120084
333.9362,-0.5136315,-0.2872423,0.2220318,11.15845,304.2159,4.765888,,11.15845,-55.7841,4.765888
334.0591,-0.4676408,-0.2717054,0.2459907,10.04863,308.9891,3.326944,,10.04863,-51.0109,3.326944
334.174,-0.4249821,-0.2552409,0.2669958,9.376147,314.5922,2.405877,,9.376147,-45.4078,2.405877
334.2877,-0.3532619,-0.2183678,0.2863168,11.2409,320.9389,6.113857,,11.2409,-39.0611,6.113857
334.4121,-0.1960877,-0.1635417,0.2914596,10.22561,334.6923,6.913827,,10.22561,-25.3077,6.913827
334.5382,-0.009210933,-0.1228237,0.2734381,12.68634,350.1607,13.50473,,12.68634,-9.8393,13.50473
334.6401,0.1114936,-0.08074538,0.2581627,9.69156,358.6771,13.97981,,9.69156,-1.3229,13.97981
334.7629,0.2200125,-0.04184217,0.2312215,6.900146,15.39036,11.7114,,6.900146,15.39036,11.7114
334.8645,0.2749504,-0.03235554,0.2008839,4.574344,29.63165,10.62703,,4.574344,29.63165,10.62703
334.9656,0.3005823,-0.0322401,0.1736802,3.902982,41.21841,9.352489,,3.902982,41.21841,9.352489
335.0909,0.3130737,-0.03018012,0.1459343,4.011041,52.73446,7.813669,,4.011041,52.73446,7.813669
335.2155,0.3223831,-0.02903532,0.11854,3.281729,65.34255,5.811561,,3.281729,65.34255,5.811561
335.3169,0.3279963,-0.03329176,0.09371519,4.907071,76.65076,5.734832,,4.907071,76.65076,5.734832
335.4406,0.3322989,-0.03693525,0.06743884,4.129726,93.55563,5.201574,,4.129726,93.55563,5.201574
335.5547,0.3294971,-0.03806341,0.04926336,3.384687,102.9319,5.512813,,3.384687,102.9319,5.512813
335.6548,0.3288316,-0.03984175,0.04171599,4.131952,107.0155,5.616728,,4.131952,107.0155,5.616728
335.765,0.3332161,-0.03870904,0.04969811,5.151553,100.5273,5.185258,,5.151553,100.5273,5.185258
335.8804,0.3351662,-0.02838008,0.06995413,1.371802,85.26518,3.339395,,1.371802,85.26518,3.339395
336.0023,0.3215858,-0.004925701,0.08971563,351.4426,65.75697,1.685564,,-8.5574,65.75697,1.685564
336.1027,0.3047193,0.01269455,0.09428706,341.0955,52.19299,0.8971986,,-18.9045,52.19299,0.8971986
336.2038,0.2901932,0.02457537,0.09002253,331.8197,41.72395,0.463978,,-28.1803,41.72395,0.463978
336.3312,0.2769173,0.03068545,0.08090365,322.4662,31.8888,0.2578824,,-37.5338,31.8888,0.2578824
336.458,0.2685481,0.03186791,0.08621664,322.9318,22.34073,1.56396,,-37.0682,22.34073,1.56396
336.5656,0.2519255,0.02161549,0.107424,331.804,10.61241,4.307686,,-28.196,10.61241,4.307686
336.6693,0.2168582,0.01527908,0.1240844,339.54,353.9246,5.661341,,-20.46,-6.0754,5.661341
336.7942,0.1546766,0.00146123,0.1141893,347.9893,321.2585,4.507174,,-12.0107,-38.7415,4.507174
336.9078,0.1138714,-0.009540495,0.08465286,351.7308,296.3475,4.526381,,-8.2692,-63.6525,4.526381
337.0188,0.09466477,-0.01745503,0.05682537,354.9253,279.9452,4.579565,,-5.0747,-80.0548,4.579565
337.1429,0.08591499,-0.03132277,0.02805424,3.15694,265.9497,4.2552,,3.15694,-94.0503,4.2552
337.2454,0.08512474,-0.04195348,0.003538718,8.827745,253.598,3.879185,,8.827745,-106.402,3.879185
337.3792,0.09173388,-0.05712613,-0.02074587,16.07001,239.992,4.061372,,16.07001,-120.008,4.061372
337.4829,0.09805423,-0.07211567,-0.03136774,21.94771,233.1143,5.059669,,21.94771,-126.8857,5.059669
337.6078,0.1030399,-0.09001378,-0.02557601,31.22939,232.6966,3.868155,,31.22939,-127.3034,3.868155
337.7361,0.0961399,-0.0911871,0.004817415,32.48254,244.7305,3.828667,,32.48254,-115.2695,3.828667
337.857,0.09467893,-0.09125081,0.06195588,33.83623,268.9859,3.036862,,33.83623,-91.0141,3.036862
337.9702,0.1197634,-0.09093243,0.1251563,33.87848,299.7004,4.157637,,33.87848,-60.2996,4.157637
338.0707,0.1702272,-0.09012486,0.1681164,32.52562,331.285,6.247324,,32.52562,-28.715,6.247324
338.1731,0.2333063,-0.08767419,0.1825199,30.1472,2.523166,8.510511,,30.1472,2.523166,8.510511
338.2961,0.2980155,-0.08170206,0.1571658,26.81057,34.82013,11.20973,,26.81057,34.82013,11.20973
338.3983,0.3307247,-0.07230137,0.1196872,21.74153,55.82155,10.79913,,21.74153,55.82155,10.79913
338.5036,0.3437999,-0.06308663,0.07854671,16.63555,74.4134,11.57203,,16.63555,74.4134,11.57203
338.6262,0.3397185,-0.05048606,0.03690382,11.48036,89.91326,8.989543,,11.48036,89.91326,8.989543
338.7325,0.3266718,-0.04161557,0.003728702,7.873745,102.3808,3.959593,,7.873745,102.3808,3.959593
338.8377,0.3057188,-0.03654644,-0.02371927,5.353023,111.5728,0.1012666,,5.353023,111.5728,0.1012666
338.9594,0.2834534,-0.0316086,-0.04482766,1.845968,119.5079,355.5082,,1.845968,119.5079,-4.4918
339.066,0.2658013,-0.02822462,-0.062461,0.05539135,125.6684,352.1013,,0.05539135,125.6684,-7.8987
339.1733,0.2447372,-0.02736631,-0.08432988,357.1617,137.1846,346.9729,,-2.8383,137.1846,-13.0271
339.2768,0.2315578,-0.0242741,-0.09872817,354.9452,144.5148,344.8331,,-5.0548,144.5148,-15.1669
339.408,0.2304477,-0.005490542,-0.1027827,344.5205,143.1975,341.9755,,-15.4795,143.1975,-18.0245
339.516,0.2368617,0.006652435,-0.1028323,337.0373,138.473,340.7212,,-22.9627,138.473,-19.2788
339.6225,0.2521473,0.01134878,-0.09950315,334.8328,127.6849,343.4655,,-25.1672,127.6849,-16.5345
339.7514,0.2678125,0.02595338,-0.08763205,327.1742,111.6864,345.3838,,-32.8258,111.6864,-14.6162
339.8609,0.273412,0.03600167,-0.0768024,318.7975,94.51353,347.0026,,-41.2025,94.51353,-12.9974
339.9663,0.274103,0.03937408,-0.07355942,315.5631,78.50153,348.649,,-44.4369,78.50153,-11.351
340.0886,0.2702068,0.04267741,-0.07049076,311.8764,58.01724,351.827,,-48.1236,58.01724,-8.173
340.1914,0.26589,0.04228295,-0.06586162,311.6197,39.58602,356.3931,,-48.3803,39.58602,-3.6069
340.2986,0.2596659,0.04125269,-0.06107454,312.654,19.94289,0.4184634,,-47.346,19.94289,0.4184634
340.3997,0.2555691,0.03853976,-0.05614743,314.9262,5.24851,2.387633,,-45.0738,5.24851,2.387633
340.5028,0.2499056,0.03113269,-0.04507869,320.7552,351.0349,5.220018,,-39.2448,-8.9651,5.220018
340.6276,0.2413541,0.02431424,-0.02604713,328.1797,339.5008,6.031525,,-31.8203,-20.4992,6.031525
340.7449,0.23682,0.02442634,-0.008001013,328.6729,335.4321,5.26667,,-31.3271,-24.5679,5.26667
340.8507,0.2320967,0.02483001,0.01196009,328.8699,335.1341,4.003808,,-31.1301,-24.8659,4.003808
340.9523,0.227822,0.02405008,0.03102542,329.4463,337.8751,2.364356,,-30.5537,-22.1249,2.364356
341.0539,0.2236323,0.02258568,0.04658866,331.6398,339.4818,1.497977,,-28.3602,-20.5182,1.497977
341.1564,0.2216282,0.02783751,0.05541907,331.5564,340.5049,0.8772869,,-28.4436,-19.4951,0.8772869
341.257,0.214295,0.02993869,0.05114046,330.1086,341.6812,359.861,,-29.8914,-18.3188,-0.139
341.3585,0.2022224,0.03400369,0.0291332,328.542,344.5448,359.2779,,-31.458,-15.4552,-0.7221
341.4789,0.1870968,0.03763759,-0.01864294,327.8963,352.3392,356.6688,,-32.1037,-7.6608,-3.3312
341.5807,0.1834503,0.03035864,-0.06636814,326.8933,358.2433,354.557,,-33.1067,-1.7567,-5.443
341.6824,0.1927001,0.02754142,-0.1129794,325.2232,0.4323856,354.8301,,-34.7768,0.4323856,-5.1699
341.7928,0.2155929,0.01475783,-0.1507621,326.4757,359.115,356.094,,-33.5243,-0.885,-3.906
341.8943,0.2460936,0.004656908,-0.1719323,328.4906,358.7395,357.2309,,-31.5094,-1.2605,-2.7691
341.9944,0.2778892,6.98E-05,-0.1872525,331.6895,358.3855,358.0726,,-28.3105,-1.6145,-1.9274
342.0948,0.3021219,0.004937569,-0.2008879,335.3149,359.8682,358.2649,,-24.6851,-0.1318,-1.7351
342.2235,0.3175796,0.008205516,-0.2188718,338.7733,0.5930837,358.8013,,-21.2267,0.5930837,-1.1987
342.3455,0.3201597,0.005930127,-0.2394844,340.3082,0.5607517,0.2911607,,-19.6918,0.5607517,0.2911607
342.446,0.3170254,-0.002332259,-0.2533643,340.3464,0.5985633,1.424897,,-19.6536,0.5985633,1.424897
342.5592,0.309166,-0.01114519,-0.267562,341.1162,359.4512,1.352659,,-18.8838,-0.5488,1.352659
342.6713,0.2960376,-0.007215814,-0.2713112,339.5479,357.1555,1.147093,,-20.4521,-2.8445,1.147093
342.7878,0.2669433,-0.005413002,-0.2648583,344.4992,349.213,3.673262,,-15.5008,-10.787,3.673262
342.9097,0.2108154,-0.01061444,-0.265888,351.0696,322.8523,7.094252,,-8.9304,-37.1477,7.094252
343.0373,0.1586755,-0.01946673,-0.292526,358.1109,285.4016,10.12321,,-1.8891,-74.5984,10.12321
343.1589,0.1361578,-0.03316646,-0.3008039,6.418797,263.1506,9.09977,,6.418797,-96.8494,9.09977
343.2675,0.1230773,-0.0420288,-0.2905858,11.03168,257.4968,7.37059,,11.03168,-102.5032,7.37059
343.3752,0.1120585,-0.0504178,-0.2699898,15.89805,258.3088,5.475171,,15.89805,-101.6912,5.475171
343.4945,0.1077697,-0.05203129,-0.2342074,17.72304,270.8404,4.660211,,17.72304,-89.1596,4.660211
343.5964,0.1178808,-0.0507833,-0.1868534,18.08634,290.9861,3.296161,,18.08634,-69.0139,3.296161
343.7123,0.155917,-0.04512385,-0.134751,16.79175,319.5478,2.721879,,16.79175,-40.4522,2.721879
343.8354,0.2193057,-0.03956034,-0.1042117,15.70157,351.9318,2.630052,,15.70157,-8.0682,2.630052
343.9605,0.2727127,-0.0368483,-0.106234,14.87173,19.2104,2.001892,,14.87173,19.2104,2.001892
344.0743,0.3038863,-0.03732233,-0.1239236,14.82167,38.90604,1.308572,,14.82167,38.90604,1.308572
344.1754,0.3184977,-0.03646615,-0.1419362,13.77914,54.27161,1.53509,,13.77914,54.27161,1.53509
344.3005,0.3213132,-0.03562257,-0.1500209,13.30665,66.04217,2.272035,,13.30665,66.04217,2.272035
344.4266,0.3157265,-0.03430086,-0.1319996,12.58871,66.14555,2.68247,,12.58871,66.14555,2.68247
344.5287,0.3047163,-0.03615312,-0.103829,12.85778,60.01609,3.611454,,12.85778,60.01609,3.611454
344.6503,0.2835912,-0.03677771,-0.0563822,11.22882,47.79713,3.93306,,11.22882,47.79713,3.93306
344.7521,0.2711084,-0.04166622,-0.01843432,10.63197,42.0017,2.835852,,10.63197,42.0017,2.835852
344.8813,0.2721581,-0.04985096,0.04088067,11.14227,38.08069,4.800222,,11.14227,38.08069,4.800222
344.9926,0.2920649,-0.06339082,0.1096999,10.97645,35.24469,4.01239,,10.97645,35.24469,4.01239
345.1047,0.3348234,-0.08904051,0.1972536,9.743055,32.7788,5.111703,,9.743055,32.7788,5.111703
345.231,0.3944571,-0.1229947,0.3163272,8.197828,28.79169,3.469478,,8.197828,28.79169,3.469478
345.3393,0.4420923,-0.1477537,0.4136288,9.11064,27.76129,1.530477,,9.11064,27.76129,1.530477
345.453,0.4624439,-0.1531439,0.4447924,11.47391,30.34015,2.751028,,11.47391,30.34015,2.751028
345.5563,0.4521774,-0.1349704,0.4245413,11.05519,28.43837,4.018863,,11.05519,28.43837,4.018863
345.6816,0.3966984,-0.1002967,0.352778,7.294991,15.4684,3.247531,,7.294991,15.4684,3.247531
345.7946,0.3269446,-0.07917164,0.2617562,3.446051,0.640162,1.749094,,3.446051,0.640162,1.749094
345.9055,0.2632538,-0.05524581,0.1727451,358.981,348.4367,1.325583,,-1.019,-11.5633,1.325583
346.0297,0.2168186,-0.03164586,0.09578039,357.813,334.4936,2.764491,,-2.187,-25.5064,2.764491
346.131,0.1974226,-0.02050599,0.04924164,358.1043,323.674,4.325949,,-1.8957,-36.326,4.325949
346.2579,0.192015,-0.01669221,0.009806808,359.4211,313.2701,4.994704,,-0.5789,-46.7299,4.994704
346.3593,0.1911514,-0.01425514,-0.01302025,359.6999,305.0993,5.071295,,-0.3001,-54.9007,5.071295
346.4812,0.1869184,-0.01291377,-0.03569401,358.0558,293.5908,4.560711,,-1.9442,-66.4092,4.560711
346.5833,0.1878657,-0.01569899,-0.04319919,359.8484,289.3044,4.246448,,-0.1516,-70.6956,4.246448
346.7074,0.185802,-0.01814367,-0.04140651,0.5190861,288.8446,4.062449,,0.5190861,-71.1554,4.062449
346.81,0.1700962,-0.02085826,-0.03477248,359.6897,290.8678,4.885551,,-0.3103,-69.1322,4.885551
346.9119,0.1354961,-0.02576133,-0.02469578,359.123,293.4652,4.068522,,-0.877,-66.5348,4.068522
347.0202,0.07551287,-0.03105904,-0.01475209,0.4932204,293.9572,3.939348,,0.4932204,-66.0428,3.939348
347.1237,0.009891219,-0.03573589,-0.005152936,1.747074,293.3347,1.887371,,1.747074,-66.6653,1.887371
347.241,-0.06635414,-0.03528106,0.01675159,0.536539,293.5802,1.954431,,0.536539,-66.4198,1.954431
347.3451,-0.1766316,-0.0533508,0.06157639,1.090771,293.0332,2.60863,,1.090771,-66.9668,2.60863
347.4697,-0.2939824,-0.1088166,0.1211913,2.333286,290.2407,4.310558,,2.333286,-69.7593,4.310558
347.5707,-0.3818939,-0.116511,0.1526285,3.288311,284.785,0.4323741,,3.288311,-75.215,0.4323741
347.6744,-0.4439862,-0.1174792,0.1588516,5.292359,279.0611,359.2129,,5.292359,-80.9389,-0.7871
347.7953,-0.4751805,-0.1147954,0.1444912,5.72039,272.9408,357.3417,,5.72039,-87.0592,-2.6583
347.8963,-0.4643639,-0.1047559,0.1217461,6.43559,271.4884,357.6324,,6.43559,-88.5116,-2.3676
348.0219,-0.4037185,-0.08717488,0.07853502,6.306191,275.1046,359.9139,,6.306191,-84.8954,-0.0861
348.1382,-0.3205514,-0.07797807,0.02881647,4.781711,280.5221,1.761753,,4.781711,-79.4779,1.761753
348.2482,-0.2324772,-0.07928491,-0.02840848,4.431682,285.8627,1.94875,,4.431682,-74.1373,1.94875
348.3582,-0.1561162,-0.0806772,-0.08024196,5.337443,290.6928,3.311017,,5.337443,-69.3072,3.311017
348.4633,-0.1072449,-0.06015192,-0.1145056,5.813382,294.2849,4.268203,,5.813382,-65.7151,4.268203
348.5724,-0.06628797,-0.04145611,-0.1394141,5.785469,297.0918,5.778075,,5.785469,-62.9082,5.778075
348.6748,-0.0384923,-0.03366114,-0.149872,5.795159,298.1206,5.474133,,5.795159,-61.8794,5.474133
348.7994,-0.0220698,-0.02434885,-0.1484975,5.053341,300.3849,5.498517,,5.053341,-59.6151,5.498517
348.9128,-0.02874738,-0.03663355,-0.1467481,4.678846,301.1165,6.488304,,4.678846,-58.8835,6.488304
349.0132,-0.04363267,-0.04821155,-0.1429158,5.676131,299.881,6.774742,,5.676131,-60.119,6.774742
349.1359,-0.08427331,-0.05435972,-0.127271,5.361083,297.3607,5.553555,,5.361083,-62.6393,5.553555
349.2542,-0.1482176,-0.06077766,-0.1013983,6.69539,295.2423,4.899367,,6.69539,-64.7577,4.899367
349.3811,-0.2554615,-0.09296618,-0.05799174,6.72922,292.3572,4.711438,,6.72922,-67.6428,4.711438
349.4937,-0.382269,-0.1347582,-0.01285317,4.106257,289.3886,3.319923,,4.106257,-70.6114,3.319923
349.612,-0.5010108,-0.1864719,0.03108896,7.887801,285.8089,1.861511,,7.887801,-74.1911,1.861511
349.7154,-0.5521681,-0.210004,0.05756609,11.51911,283.9317,1.005789,,11.51911,-76.0683,1.005789
349.8155,-0.5568489,-0.1983866,0.07563771,15.75255,286.1172,1.302124,,15.75255,-73.8828,1.302124
349.9275,-0.5118088,-0.1530805,0.0930595,12.66984,294.3488,1.514039,,12.66984,-65.6512,1.514039
350.0449,-0.420116,-0.1148197,0.1049693,8.881649,311.731,3.308195,,8.881649,-48.269,3.308195
350.1515,-0.3009776,-0.0962047,0.09481421,5.722278,332.5585,4.545208,,5.722278,-27.4415,4.545208
350.2539,-0.1937932,-0.09458224,0.06518428,5.499587,350.0884,3.7903,,5.499587,-9.9116,3.7903
350.3553,-0.1038873,-0.08507983,0.03186172,5.322063,5.726313,3.586518,,5.322063,5.726313,3.586518
350.4792,-0.02065582,-0.05766552,0.003363655,3.019118,18.4265,3.877266,,3.019118,18.4265,3.877266
350.5796,0.03515366,-0.04177121,-0.01000107,2.733203,25.13121,3.991696,,2.733203,25.13121,3.991696
350.6803,0.08214059,-0.0329541,-0.01439933,2.208862,32.0109,3.66329,,2.208862,32.0109,3.66329
350.8077,0.1149642,-0.03470586,-0.01053091,2.44981,35.05418,5.479107,,2.44981,35.05418,5.479107
350.9166,0.1243038,-0.02761023,0.00032161,1.800848,32.96743,5.848208,,1.800848,32.96743,5.848208
351.0194,0.1298831,-0.02217563,0.01370605,0.6467192,29.21533,5.74827,,0.6467192,29.21533,5.74827
351.1431,0.141535,-0.01643141,0.03337037,0.6380624,25.11645,4.527642,,0.6380624,25.11645,4.527642
351.2622,0.1487661,-0.01199618,0.04832124,359.8875,21.83053,4.288637,,-0.1125,21.83053,4.288637
351.3813,0.1514315,-0.0148555,0.04850866,1.585168,22.80047,3.793575,,1.585168,22.80047,3.793575
351.5076,0.149002,-0.01776155,0.03553159,2.460724,29.55677,4.212969,,2.460724,29.55677,4.212969
351.6216,0.1502721,-0.01609272,0.02629336,0.8086555,34.64284,3.951948,,0.8086555,34.64284,3.951948
351.747,0.1605451,-0.0148325,0.01137148,0.3851213,39.92215,5.093548,,0.3851213,39.92215,5.093548
351.8606,0.1775412,-0.01430797,-0.009115645,359.4483,45.01526,4.901243,,-0.5517,45.01526,4.901243
351.9712,0.2007727,-0.01604939,-0.0301993,358.5703,49.9142,3.490305,,-1.4297,49.9142,3.490305
352.0974,0.2243954,-0.01777431,-0.0354249,358.7355,53.45638,4.512571,,-1.2645,53.45638,4.512571
352.2209,0.2481264,-0.03042143,-0.02013969,0.8433145,50.57467,5.306162,,0.8433145,50.57467,5.306162
352.3352,0.2853917,-0.03780711,0.02055848,1.45307,45.74595,5.923318,,1.45307,45.74595,5.923318
352.4488,0.3337886,-0.05511858,0.09050775,359.5849,39.31242,5.185704,,-0.4151,39.31242,5.185704
352.5735,0.3875797,-0.06282418,0.1961222,2.691706,34.67932,6.262742,,2.691706,34.67932,6.262742
352.7079,0.4347424,-0.05769357,0.2969576,8.336239,33.71389,8.15561,,8.336239,33.71389,8.15561
352.8145,0.4619434,-0.05750792,0.3512321,9.076772,33.17793,8.097335,,9.076772,33.17793,8.097335
352.9458,0.4702302,-0.0544058,0.3677234,10.55195,32.8542,8.953835,,10.55195,32.8542,8.953835
353.0622,0.4567926,-0.04718437,0.3428534,9.218314,28.26755,8.64124,,9.218314,28.26755,8.64124
353.1855,0.4266335,-0.04604505,0.2985744,6.565325,23.43321,5.765398,,6.565325,23.43321,5.765398
353.3114,0.376382,-0.04909463,0.243884,5.787027,22.42706,1.862661,,5.787027,22.42706,1.862661
353.4417,0.3195893,-0.05911324,0.1757456,5.088389,29.35478,1.870368,,5.088389,29.35478,1.870368
353.549,0.2788969,-0.06782204,0.1057324,5.551534,43.60936,2.735615,,5.551534,43.60936,2.735615
353.6638,0.2584839,-0.03722159,0.04807464,2.487263,58.8682,2.587093,,2.487263,58.8682,2.587093
353.7645,0.2516594,-0.01990898,-0.000628255,359.0817,71.07105,2.516981,,-0.9183,71.07105,2.516981
353.8983,0.2516806,-0.01435222,-0.06430812,357.9581,87.79727,359.7668,,-2.0419,87.79727,-0.2332
354.0241,0.2617865,-0.01465014,-0.1048099,358.5719,95.52782,359.5865,,-1.4281,95.52782,-0.4135
354.1246,0.2757494,-0.01428634,-0.1275375,356.7766,96.44972,359.5383,,-3.2234,96.44972,-0.4617
354.2282,0.2891172,-0.01039554,-0.1314363,357.6274,89.45169,1.140518,,-2.3726,89.45169,1.140518
354.3312,0.2961148,-0.009255492,-0.1184707,357.1235,71.85768,2.805708,,-2.8765,71.85768,2.805708
354.4469,0.288175,-0.008677722,-0.1035774,358.169,48.52205,4.842051,,-1.831,48.52205,4.842051
354.5729,0.2619194,-0.01067032,-0.09431549,0.04851249,20.13886,7.489669,,0.04851249,20.13886,7.489669
354.6961,0.2275885,-0.01268117,-0.09674002,1.505506,350.0809,7.855649,,1.505506,-9.9191,7.855649
354.7984,0.2095163,-0.01594066,-0.1081438,3.202246,333.0065,7.132111,,3.202246,-26.9935,7.132111
354.9006,0.1979913,-0.01825895,-0.1192147,3.359758,319.849,7.238193,,3.359758,-40.151,7.238193
355.0274,0.1894127,-0.01883687,-0.1296244,3.064767,307.9003,6.665609,,3.064767,-52.0997,6.665609
355.1597,0.1831365,-0.021318,-0.128049,4.024994,303.2363,5.755969,,4.024994,-56.7637,5.755969
355.2781,0.172145,-0.02441224,-0.1106656,5.036951,304.1731,5.865878,,5.036951,-55.8269,5.865878
355.4022,0.1619717,-0.03278747,-0.07728573,6.947324,309.4807,6.539843,,6.947324,-50.5193,6.539843
355.5287,0.1458662,-0.04531765,-0.03809647,7.72909,314.9031,6.511816,,7.72909,-45.0969,6.511816
355.6313,0.1127071,-0.05657885,-0.003697431,8.017616,314.9103,6.253569,,8.017616,-45.0897,6.253569
355.7332,0.0571231,-0.07465363,0.04047165,7.774207,314.0534,6.644114,,7.774207,-45.9466,6.644114
355.8404,-0.03309646,-0.1007656,0.1038696,7.272728,313.1614,5.089283,,7.272728,-46.8386,5.089283
355.9545,-0.1424177,-0.1183558,0.1798584,5.322343,317.2312,3.425884,,5.322343,-42.7688,3.425884
356.0648,-0.2340159,-0.1167113,0.2554048,5.001021,322.907,3.577638,,5.001021,-37.093,3.577638
356.1928,-0.2995329,-0.1272397,0.3194415,4.865453,329.1031,2.610759,,4.865453,-30.8969,2.610759
356.3166,-0.3360674,-0.1366486,0.3590136,4.027956,331.7134,3.270148,,4.027956,-28.2866,3.270148
356.429,-0.3392345,-0.1302362,0.3745711,3.668894,333.3775,3.092066,,3.668894,-26.6225,3.092066
356.5523,-0.3091648,-0.1141412,0.3751378,5.082166,336.3734,3.250179,,5.082166,-23.6266,3.250179
356.6664,-0.2237864,-0.09278762,0.3542018,9.456939,348.4757,4.105701,,9.456939,-11.5243,4.105701
356.7785,-0.1085808,-0.073172,0.312497,8.143996,3.369421,6.120748,,8.143996,3.369421,6.120748
356.8811,0.009761677,-0.06551172,0.2576043,5.491513,16.34649,6.431822,,5.491513,16.34649,6.431822
356.9962,0.1391513,-0.05292159,0.1914884,4.43207,30.15788,7.334729,,4.43207,30.15788,7.334729
357.1191,0.2428532,-0.03347911,0.1322839,4.417115,41.56795,5.979216,,4.417115,41.56795,5.979216
357.2333,0.294378,-0.02124196,0.09223205,3.953316,49.81371,5.772372,,3.953316,49.81371,5.772372
357.3345,0.3175303,-0.01790641,0.06088454,4.081664,55.79332,6.091799,,4.081664,55.79332,6.091799
357.4566,0.3328018,-0.02133266,0.02226495,2.495611,66.53175,3.872273,,2.495611,66.53175,3.872273
