InteractionNumber,ElapsedTime,SplitTime,missCount,,,,,,,
23.12863,0.4038281,-0.005084712,0.8678217,349.713,85.88396,4.578948,,-10.287,85.88396,4.578948
23.23188,0.3546081,0.002095281,0.9084628,347.1216,73.17478,6.296516,,-12.8784,73.17478,6.296516
23.33405,0.3112662,0.01487193,0.9524543,344.2216,58.93359,8.37043,,-15.7784,58.93359,8.37043
23.44474,0.2702596,0.01990603,0.9990475,341.5438,48.09011,8.602495,,-18.4562,48.09011,8.602495
23.5579,0.2430472,0.002784803,1.045396,351.2644,40.19265,8.7437,,-8.7356,40.19265,8.7437
23.65918,0.2151719,-0.00974746,1.093543,357.1211,25.81912,7.527249,,-2.8789,25.81912,7.527249
23.76107,0.1758559,-0.01227446,1.134793,359.4904,5.365061,5.258355,,-0.5096,5.365061,5.258355
23.87326,0.1402694,-0.01350028,1.157512,0.6182469,348.6272,3.758249,,0.6182469,-11.3728,3.758249
23.9855,0.1271195,-0.01040539,1.171312,359.3529,342.69,4.073472,,-0.6471,-17.31,4.073472
24.1092,0.1316242,-0.01002064,1.185752,359.281,345.0194,2.850109,,-0.719,-14.9806,2.850109
24.2116,0.1510206,-0.00783771,1.199023,359.028,357.0625,2.142362,,-0.972,-2.9375,2.142362
24.33488,0.1778448,-0.006552321,1.212093,357.8058,14.9717,2.415138,,-2.1942,14.9717,2.415138
24.4502,0.18104,-0.003345463,1.229014,356.7738,21.33257,0.8109965,,-3.2262,21.33257,0.8109965
24.55942,0.1667998,-0.003816479,1.255668,356.5014,21.76023,0.3270954,,-3.4986,21.76023,0.3270954
24.66799,0.1415992,-0.00664553,1.285083,356.6152,17.9785,359.3617,,-3.3848,17.9785,-0.6383
24.78578,0.1049578,-0.01372856,1.315407,358.2857,14.5255,356.6463,,-1.7143,14.5255,-3.3537
24.88579,0.06962769,-0.01752195,1.332139,359.398,13.70031,355.2015,,-0.602,13.70031,-4.7985
24.98869,0.01898335,-0.02266376,1.346846,358.3768,10.7305,354.8175,,-1.6232,10.7305,-5.1825
25.08977,-0.02935085,-0.0373491,1.360038,359.6953,13.59854,356.0282,,-0.3047,13.59854,-3.9718
25.19071,-0.05693788,-0.04097245,1.36807,0.8036473,23.54423,358.0162,,0.8036473,23.54423,-1.9838
25.30041,-0.07304173,-0.03025166,1.370926,359.603,35.69448,358.0664,,-0.397,35.69448,-1.9336
25.42345,-0.08773541,-0.02085074,1.374143,0.08813615,43.1521,358.8148,,0.08813615,43.1521,-1.1852
25.52539,-0.1003956,-0.02064655,1.383725,359.3698,40.75785,358.5246,,-0.6302,40.75785,-1.4754
25.62796,-0.1130002,-0.01867975,1.395195,0.007562727,33.80272,357.3436,,0.007562727,33.80272,-2.6564
25.73911,-0.1368573,-0.01904066,1.408869,0.2083197,19.99007,355.8793,,0.2083197,19.99007,-4.1207
25.86231,-0.1652747,-0.01485677,1.423738,359.9602,5.64889,355.2947,,-0.0398,5.64889,-4.7053
25.96568,-0.1751413,-0.01444564,1.436493,0.5210304,3.342595,356.3963,,0.5210304,3.342595,-3.6037
26.09185,-0.1828658,-0.01494421,1.455024,1.259888,2.914743,358.3982,,1.259888,2.914743,-1.6018
26.19284,-0.1969634,-0.01823613,1.469176,0.6914033,357.8308,358.6743,,0.6914033,-2.1692,-1.3257
26.32315,-0.2037341,-0.01869426,1.486456,0.9536066,351.5977,0.07141129,,0.9536066,-8.4023,0.07141129
26.44196,-0.1958564,-0.02160051,1.500056,1.231412,348.2122,359.3365,,1.231412,-11.7878,-0.6635
26.56382,-0.172486,-0.0254521,1.500548,3.23639,347.5931,358.0999,,3.23639,-12.4069,-1.9001
26.67617,-0.1442481,-0.02994403,1.482972,3.693178,348.4749,356.917,,3.693178,-11.5251,-3.083
26.77697,-0.115063,-0.03649676,1.453071,4.323544,350.3782,356.1146,,4.323544,-9.6218,-3.8854
26.87793,-0.08830835,-0.04503478,1.414611,5.753636,351.594,355.7237,,5.753636,-8.406,-4.2763
26.98098,-0.06465691,-0.05310541,1.372617,7.280226,352.5448,356.4193,,7.280226,-7.4552,-3.5807
27.08823,-0.04521856,-0.05944481,1.328285,8.824264,351.3225,356.8191,,8.824264,-8.6775,-3.1809
27.20155,-0.03107739,-0.05317311,1.27229,10.67836,349.4191,355.7784,,10.67836,-10.5809,-4.2216
27.31695,-0.02357961,-0.04920431,1.224991,10.72449,348.3753,355.7496,,10.72449,-11.6247,-4.2504
27.43284,-0.02198245,-0.04985126,1.181934,10.14384,347.414,355.835,,10.14384,-12.586,-4.165
27.53501,-0.02502003,-0.05380621,1.13843,11.94612,346.0125,356.492,,11.94612,-13.9875,-3.508
27.64478,-0.02427156,-0.05606336,1.09882,11.44606,344.6265,356.8173,,11.44606,-15.3735,-3.1827
27.75588,-0.01376174,-0.05014183,1.049588,11.99191,343.5518,354.8755,,11.99191,-16.4482,-5.1245
27.86796,0.002586455,-0.04053478,0.9931777,9.975117,340.9576,354.6483,,9.975117,-19.0424,-5.3517
27.98501,0.02752165,-0.04028152,0.935693,9.079872,337.0253,353.244,,9.079872,-22.9747,-6.756
28.09238,0.07027541,-0.04955401,0.8795521,8.67868,336.0388,353.9488,,8.67868,-23.9612,-6.0512
28.19513,0.1260033,-0.05776852,0.8335692,9.68817,338.6298,354.8071,,9.68817,-21.3702,-5.1929
28.3119,0.2012119,-0.05761698,0.7873296,11.22759,349.8221,356.5662,,11.22759,-10.1779,-3.4338
28.41706,0.2672374,-0.04959195,0.7386436,10.16407,3.008152,359.0043,,10.16407,3.008152,-0.9957
28.53018,0.3058154,-0.03734131,0.6962841,7.735442,11.31059,358.4689,,7.735442,11.31059,-1.5311
28.63214,0.3234755,-0.03602858,0.6648582,7.713568,15.1335,355.9997,,7.713568,15.1335,-4.0003
28.7443,0.3332025,-0.03084692,0.6400838,6.176805,16.36829,349.3977,,6.176805,16.36829,-10.6023
28.85714,0.3402468,-0.03543182,0.6241638,6.312087,17.46171,345.563,,6.312087,17.46171,-14.437
28.96949,0.3441723,-0.0410939,0.6131496,8.470514,19.08005,342.7156,,8.470514,19.08005,-17.2844
29.07241,0.3437649,-0.04127212,0.606311,8.79526,21.54629,342.593,,8.79526,21.54629,-17.407
29.18409,0.339039,-0.04063674,0.6059976,9.279709,23.95227,344.2415,,9.279709,23.95227,-15.7585
29.29805,0.3294921,-0.03877337,0.6115501,9.02194,21.26666,345.635,,9.02194,21.26666,-14.365
29.41922,0.3202946,-0.04343687,0.6148051,10.01321,17.92061,344.8484,,10.01321,17.92061,-15.1516
29.53405,0.3136205,-0.04740243,0.6136218,10.70062,16.9783,343.5491,,10.70062,16.9783,-16.4509
29.64458,0.3076188,-0.04400021,0.6114506,9.434257,16.63343,343.3063,,9.434257,16.63343,-16.6937
29.74631,0.3005769,-0.03995913,0.607643,7.874781,14.76568,343.3213,,7.874781,14.76568,-16.6787
29.85106,0.2955129,-0.03870823,0.6001459,7.169233,12.84254,341.7043,,7.169233,12.84254,-18.2957
29.97203,0.2915136,-0.04073107,0.588261,7.34565,13.01431,339.8745,,7.34565,13.01431,-20.1255
30.07602,0.2842295,-0.04010873,0.582669,7.880878,16.37221,341.9908,,7.880878,16.37221,-18.0092
30.18549,0.2661251,-0.03425873,0.5848631,7.925165,19.12669,346.0823,,7.925165,19.12669,-13.9177
30.28614,0.2500972,-0.03069618,0.5875671,7.600595,20.01323,349.1566,,7.600595,20.01323,-10.8434
30.3918,0.244239,-0.03253711,0.5747672,8.682079,21.83059,349.7646,,8.682079,21.83059,-10.2354
30.50441,0.2488111,-0.03193445,0.5473989,8.395867,28.54273,350.3026,,8.395867,28.54273,-9.6974
30.62542,0.2506607,-0.02345439,0.5210577,6.084813,35.95021,351.9197,,6.084813,35.95021,-8.0803
30.73655,0.240838,-0.001361537,0.5065466,356.9703,39.09504,354.5161,,-3.0297,39.09504,-5.4839
30.8417,0.2241157,0.01706918,0.4993811,345.0375,37.88004,355.4109,,-14.9625,37.88004,-4.5891
30.94292,0.2146473,0.01727704,0.4999964,344.4139,34.08191,355.0975,,-15.5861,34.08191,-4.9025
31.05264,0.2142085,0.01391117,0.5088064,347.2194,31.09438,353.8726,,-12.7806,31.09438,-6.1274
31.17562,0.2061245,0.01301743,0.525698,348.4211,20.64383,354.7826,,-11.5789,20.64383,-5.2174
31.29066,0.1927074,0.009761378,0.5455404,351.3897,11.52675,354.8749,,-8.6103,11.52675,-5.1251
31.40086,0.1857313,0.009839463,0.5655056,351.2904,7.312768,355.8961,,-8.7096,7.312768,-4.1039
31.50101,0.1821622,0.003181555,0.5814189,354.8048,4.730714,356.8602,,-5.1952,4.730714,-3.1398
31.6362,0.1697223,-0.00264472,0.6084919,355.9909,4.906277,358.2831,,-4.0091,4.906277,-1.7169
31.76963,0.1424644,-0.007310795,0.6430653,357.0959,4.46491,358.122,,-2.9041,4.46491,-1.878
31.89901,0.1109589,-0.01337243,0.68046,357.5356,1.771539,357.0388,,-2.4644,1.771539,-2.9612
32.00088,0.08854105,-0.01735892,0.7131649,0.6652669,1.212301,355.828,,0.6652669,1.212301,-4.172
32.10268,0.07587656,-0.01232803,0.7377836,2.072554,2.49489,356.2104,,2.072554,2.49489,-3.7896
32.21623,0.06661347,-0.01148777,0.7648731,0.3007162,2.998755,356.7025,,0.3007162,2.998755,-3.2975
32.31844,0.05978801,-0.01542839,0.7874125,2.037997,2.403528,358.6784,,2.037997,2.403528,-1.3216
32.44487,0.04958943,-0.004652671,0.8186074,0.8194126,1.030283,359.6726,,0.8194126,1.030283,-0.3274
32.55975,0.0543763,-0.002010599,0.8425606,359.3995,4.723722,3.368696,,-0.6005,4.723722,3.368696
32.68032,0.09456947,0.000498112,0.863584,358.4935,25.04063,3.951005,,-1.5065,25.04063,3.951005
32.80667,0.144999,-0.002337249,0.8613598,357.3641,56.39828,1.541159,,-2.6359,56.39828,1.541159
32.90949,0.1603499,-0.0108881,0.8434164,2.606932,82.13924,1.435574,,2.606932,82.13924,1.435574
33.03374,0.143814,-0.009691729,0.8162805,1.885543,115.7382,0.9687831,,1.885543,115.7382,0.9687831
33.14424,0.1037214,-0.01991976,0.8091632,4.100304,139.8661,0.9723292,,4.100304,139.8661,0.9723292
33.25184,0.07129193,-0.02245191,0.8135899,6.271435,152.7493,2.384658,,6.271435,152.7493,2.384658
33.36455,0.05124565,-0.008307259,0.8118519,0.1389428,158.4611,0.7896727,,0.1389428,158.4611,0.7896727
33.47137,0.0418749,0.01137588,0.8119342,349.1737,156.2416,358.0866,,-10.8263,156.2416,-1.9134
33.59711,0.0386567,0.02641912,0.8227809,336.9866,146.7298,356.2062,,-23.0134,146.7298,-3.7938
33.70709,0.04042819,0.03558737,0.8369614,325.5293,131.2315,359.4667,,-34.4707,131.2315,-0.5333
33.80842,0.04416857,0.03536766,0.8507153,322.4888,110.0518,6.824883,,-37.5112,110.0518,6.824883
33.93592,0.04887308,0.03185932,0.8729991,326.6404,82.1367,12.68794,,-33.3596,82.1367,12.68794
34.05811,0.04599335,0.02684457,0.8909755,330.5455,57.82629,13.43001,,-29.4545,57.82629,13.43001
34.16082,0.0435405,0.02521176,0.8956255,333.3075,44.2166,11.28565,,-26.6925,44.2166,11.28565
34.2616,0.04673482,0.02606196,0.8921378,333.8193,40.19761,8.56398,,-26.1807,40.19761,8.56398
34.37201,0.05203818,0.02814439,0.8816124,333.4018,44.35181,5.680182,,-26.5982,44.35181,5.680182
34.47694,0.05266018,0.03139176,0.8740895,331.3918,50.38905,5.397212,,-28.6082,50.38905,5.397212
34.58698,0.04370933,0.04025131,0.8643596,322.2619,56.06282,5.091504,,-37.7381,56.06282,5.091504
34.71186,0.02759439,0.03512464,0.8577706,315.1373,60.63964,6.552238,,-44.8627,60.63964,6.552238
34.83641,0.01225265,0.0229322,0.8650916,314.7189,66.01823,4.527765,,-45.2811,66.01823,4.527765
34.9557,-0.01723694,0.003308672,0.8975349,318.4682,72.43147,2.761875,,-41.5318,72.43147,2.761875
35.06712,-0.06649366,-0.02758037,0.9453226,321.0944,78.69512,359.8734,,-38.9056,78.69512,-0.1266
35.19364,-0.1282642,-0.0473433,0.9974431,322.545,81.84232,357.6786,,-37.455,81.84232,-2.3214
35.30336,-0.1943973,-0.05294698,1.05631,323.7405,73.65295,358.3597,,-36.2595,73.65295,-1.6403
35.41271,-0.2488759,-0.04220071,1.10189,323.6383,58.48224,3.707471,,-36.3617,58.48224,3.707471
35.52494,-0.2844944,-0.04039908,1.122499,323.7261,50.01748,3.869997,,-36.2739,50.01748,3.869997
35.62783,-0.3013211,-0.04907728,1.126365,323.2799,48.04007,4.776049,,-36.7201,48.04007,4.776049
35.72786,-0.3228282,-0.06372356,1.129828,324.206,50.82635,358.6765,,-35.794,50.82635,-1.3235
35.82851,-0.3524242,-0.1012411,1.149787,326.376,46.39605,359.4968,,-33.624,46.39605,-0.5032
35.92902,-0.3840633,-0.140071,1.179245,327.5002,37.78301,1.018493,,-32.4998,37.78301,1.018493
36.03333,-0.4119631,-0.1608251,1.204096,327.1992,29.12109,2.97409,,-32.8008,29.12109,2.97409
36.16309,-0.4407979,-0.1453498,1.222353,324.8868,22.91666,2.674019,,-35.1132,22.91666,2.674019
36.26582,-0.4645178,-0.1332443,1.232551,323.5214,19.45431,3.248623,,-36.4786,19.45431,3.248623
36.39111,-0.4902484,-0.1279595,1.242807,324.0887,18.96264,2.693389,,-35.9113,18.96264,2.693389
36.50414,-0.5030704,-0.1347123,1.24304,325.3663,21.92247,0.6365988,,-34.6337,21.92247,0.6365988
36.62976,-0.5197679,-0.14915,1.231945,327.3794,21.71752,359.8444,,-32.6206,21.71752,-0.1556
36.75327,-0.5327277,-0.1530711,1.221356,327.4288,24.24186,359.579,,-32.5712,24.24186,-0.421
36.8538,-0.5419909,-0.1432803,1.214918,326.8052,25.3369,358.9351,,-33.1948,25.3369,-1.0649
36.95469,-0.5481501,-0.1338248,1.21097,326.4445,25.96496,358.9107,,-33.5555,25.96496,-1.0893
37.05737,-0.549784,-0.1277364,1.210395,327.1188,26.87882,357.4978,,-32.8812,26.87882,-2.5022
37.15929,-0.5466223,-0.1262286,1.211008,328.2487,27.72892,357.2529,,-31.7513,27.72892,-2.7471
37.28133,-0.5366601,-0.1231709,1.209885,327.6992,28.77367,356.8247,,-32.3008,28.77367,-3.1753
37.39695,-0.5222422,-0.1193856,1.209515,327.0342,30.34615,356.1304,,-32.9658,30.34615,-3.8696
37.51611,-0.5018805,-0.1153685,1.208907,326.7885,32.80379,354.7191,,-33.2115,32.80379,-5.2809
37.63323,-0.486836,-0.1127262,1.20911,327.7954,33.31678,355.1912,,-32.2046,33.31678,-4.8088
37.75731,-0.4752668,-0.1069814,1.210828,329.4318,33.37976,355.3869,,-30.5682,33.37976,-4.6131
37.88317,-0.4650295,-0.09594889,1.212222,331.3923,34.12164,354.395,,-28.6077,34.12164,-5.605
38.00941,-0.4542565,-0.0747962,1.210591,330.893,36.70006,353.2715,,-29.107,36.70006,-6.7285
38.11877,-0.4451758,-0.05509716,1.204923,332.0662,40.49316,351.3572,,-27.9338,40.49316,-8.6428
38.23166,-0.4320005,-0.02892613,1.191476,335.9949,47.10984,350.5068,,-24.0051,47.10984,-9.4932
38.33234,-0.4198322,-0.01223158,1.179274,338.1834,57.15459,350.4022,,-21.8166,57.15459,-9.5978
38.45787,-0.40675,-0.005410512,1.162295,340.2801,77.75246,349.7273,,-19.7199,77.75246,-10.2727
38.55824,-0.4088152,0.004297565,1.152825,336.5267,96.89513,348.6202,,-23.4733,96.89513,-11.3798
38.68345,-0.4224638,0.01110955,1.162181,325.3114,113.2249,347.2258,,-34.6886,113.2249,-12.7742
38.78606,-0.4236479,0.01357007,1.188514,319.9545,110.9252,347.3785,,-40.0455,110.9252,-12.6215
38.91207,-0.4133485,0.01259972,1.231806,319.199,94.31015,351.1446,,-40.801,94.31015,-8.8554
39.03816,-0.4094085,0.009131972,1.27711,317.3047,80.04362,351.5052,,-42.6953,80.04362,-8.4948
39.14701,-0.4146287,0.005169507,1.316289,315.4695,67.93822,352.8696,,-44.5305,67.93822,-7.1304
39.25105,-0.4206481,0.008102909,1.344528,316.828,50.50973,0.3340364,,-43.172,50.50973,0.3340364
39.37245,-0.4258958,0.01049869,1.362913,320.3639,28.32142,3.835228,,-39.6361,28.32142,3.835228
39.48511,-0.426295,0.01302878,1.358737,321.4522,13.04414,4.772933,,-38.5478,13.04414,4.772933
39.59224,-0.4197697,0.01872073,1.347338,321.1176,9.914592,2.236499,,-38.8824,9.914592,2.236499
39.69497,-0.4132793,0.02002531,1.334593,321.6899,12.17532,1.442563,,-38.3101,12.17532,1.442563
39.79953,-0.4080028,0.0178148,1.319889,322.0777,15.01232,0.8250914,,-37.9223,15.01232,0.8250914
39.92759,-0.4009712,-0.001507031,1.298018,322.7801,18.15191,0.7471919,,-37.2199,18.15191,0.7471919
40.0496,-0.4038216,-0.05671707,1.270921,324.3131,21.88436,358.7269,,-35.6869,21.88436,-1.2731
40.15051,-0.4191625,-0.1247765,1.25186,323.429,23.17376,358.8646,,-36.571,23.17376,-1.1354
40.27413,-0.4591946,-0.2302382,1.244214,322.6164,19.01595,359.1895,,-37.3836,19.01595,-0.8105
40.3895,-0.4970711,-0.3439789,1.247674,324.8032,12.94114,1.286232,,-35.1968,12.94114,1.286232
40.51132,-0.5291641,-0.4594947,1.245707,325.4015,10.52868,357.9284,,-34.5985,10.52868,-2.0716
40.61319,-0.5591544,-0.5345352,1.241956,326.799,8.008746,358.8632,,-33.201,8.008746,-1.1368
40.71335,-0.5870235,-0.5804309,1.236212,328.3506,8.319263,359.8733,,-31.6494,8.319263,-0.1267
40.83959,-0.6088139,-0.5619493,1.221371,335.9774,11.58988,357.4647,,-24.0226,11.58988,-2.5353
40.95071,-0.6257514,-0.5804662,1.217776,347.4981,12.03638,355.5429,,-12.5019,12.03638,-4.4571
41.05231,-0.6385289,-0.5988415,1.221303,357.5894,14.44912,355.1814,,-2.4106,14.44912,-4.8186
41.1693,-0.6565102,-0.6131104,1.219458,5.860987,17.10203,355.0825,,5.860987,17.10203,-4.9175
41.27896,-0.6810942,-0.617268,1.214733,7.961988,16.32228,355.3429,,7.961988,16.32228,-4.6571
41.39021,-0.7121362,-0.6134083,1.219838,7.565371,9.63119,355.5737,,7.565371,9.63119,-4.4263
41.49266,-0.7383727,-0.6129699,1.225179,8.002315,359.9894,355.787,,8.002315,-0.0106,-4.213
41.61966,-0.7589161,-0.6097727,1.230401,5.662447,349.4361,354.9412,,5.662447,-10.5639,-5.0588
41.746,-0.7585739,-0.6095262,1.231869,4.15095,345.9573,354.1427,,4.15095,-14.0427,-5.8573
41.86803,-0.756213,-0.6096839,1.236997,2.70532,343.6692,352.3758,,2.70532,-16.3308,-7.6242
41.98,-0.7561166,-0.6093321,1.240004,4.232944,343.7449,350.782,,4.232944,-16.2551,-9.218
42.09646,-0.7546049,-0.6087235,1.243317,5.830765,344.1917,351.0387,,5.830765,-15.8083,-8.9613
42.21601,-0.7468228,-0.6070477,1.252047,5.565321,345.5234,351.6436,,5.565321,-14.4766,-8.3564
42.31976,-0.7364132,-0.6037504,1.25831,4.556524,347.9644,352.0096,,4.556524,-12.0356,-7.9904
42.42027,-0.7278036,-0.602613,1.260294,3.905414,349.9191,352.0265,,3.905414,-10.0809,-7.9735
42.53695,-0.7267348,-0.6010555,1.252828,3.442981,349.8915,352.2724,,3.442981,-10.1085,-7.7276
42.64491,-0.7306751,-0.5989129,1.242398,2.567223,349.0651,352.2752,,2.567223,-10.9349,-7.7248
42.74643,-0.7352425,-0.596659,1.238343,1.56336,348.2123,352.3574,,1.56336,-11.7877,-7.6426
42.86345,-0.7406219,-0.5969264,1.238722,1.086914,346.8285,352.3509,,1.086914,-13.1715,-7.6491
42.98029,-0.744377,-0.598999,1.241922,2.188412,345.3079,351.7113,,2.188412,-14.6921,-8.2887
43.09781,-0.7395253,-0.6059811,1.239092,4.174375,345.1323,350.9959,,4.174375,-14.8677,-9.0041
43.21769,-0.7288784,-0.6093765,1.226084,4.89461,347.5444,349.9591,,4.89461,-12.4556,-10.0409
43.3203,-0.7245507,-0.6055059,1.208786,2.333698,347.9682,349.6716,,2.333698,-12.0318,-10.3284
43.44692,-0.7220305,-0.5998714,1.188535,359.6381,348.5554,351.1211,,-0.3619,-11.4446,-8.8789
43.55952,-0.7176049,-0.5983585,1.175888,358.673,349.4261,351.0663,,-1.327,-10.5739,-8.9337
43.68324,-0.7118814,-0.5972981,1.169508,358.052,351.3758,350.096,,-1.948,-8.6242,-9.904
43.78446,-0.7101468,-0.5975199,1.169882,358.2112,352.1511,349.8127,,-1.7888,-7.8489,-10.1873
43.91014,-0.7119631,-0.5979044,1.176493,358.5679,350.8282,350.0182,,-1.4321,-9.1718,-9.9818
44.02069,-0.7129818,-0.5986595,1.181543,358.7146,348.2486,349.25,,-1.2854,-11.7514,-10.75
44.13609,-0.7070677,-0.5982323,1.187883,358.7068,347.8028,347.8421,,-1.2932,-12.1972,-12.1579
44.24629,-0.7035627,-0.597958,1.197426,358.8685,348.86,347.8512,,-1.1315,-11.14,-12.1488
44.34716,-0.7074864,-0.5978641,1.208478,359.5864,349.401,348.4952,,-0.4136,-10.599,-11.5048
44.44946,-0.71475,-0.5991879,1.219567,1.01314,349.8165,350.459,,1.01314,-10.1835,-9.541
44.55859,-0.7209285,-0.5990127,1.226758,1.352003,349.6587,351.8963,,1.352003,-10.3413,-8.1037
44.67205,-0.7191454,-0.5946525,1.226456,359.9662,347.8849,352.3215,,-0.0338,-12.1151,-7.6785
44.77597,-0.7108036,-0.5925148,1.226215,358.5652,347.8496,351.8925,,-1.4348,-12.1504,-8.1075
44.89762,-0.6997918,-0.5903079,1.228008,357.4228,349.1367,352.0625,,-2.5772,-10.8633,-7.9375
44.99962,-0.6948733,-0.5894825,1.231172,357.2164,350.2378,352.0513,,-2.7836,-9.7622,-7.9487
45.1126,-0.6934135,-0.5885002,1.233893,357.0856,350.9221,352.3918,,-2.9144,-9.0779,-7.6082
45.21461,-0.6949068,-0.5876046,1.235903,357.1365,351.1367,352.5775,,-2.8635,-8.8633,-7.4225
45.32634,-0.6984416,-0.586601,1.239326,356.8071,351.1624,352.8581,,-3.1929,-8.8376,-7.1419
45.42709,-0.7018207,-0.5866675,1.244306,356.3682,350.7706,352.543,,-3.6318,-9.2294,-7.457
45.53849,-0.7032926,-0.5884237,1.250461,357.0079,351.6743,352.1472,,-2.9921,-8.3257,-7.8528
45.66126,-0.7028244,-0.5911432,1.249828,357.8854,351.6195,352.3165,,-2.1146,-8.3805,-7.6835
45.76606,-0.6978586,-0.5903634,1.245885,357.5298,350.7572,351.8865,,-2.4702,-9.2428,-8.1135
45.8891,-0.6894525,-0.5907581,1.244664,357.6973,353.357,351.3909,,-2.3027,-6.643,-8.6091
45.9921,-0.6878428,-0.590108,1.252362,358.1797,356.9109,352.7711,,-1.8203,-3.0891,-7.2289
46.10259,-0.6824663,-0.5884135,1.262669,358.0528,4.89528,354.3936,,-1.9472,4.89528,-5.6064
46.21377,-0.6647956,-0.5846237,1.260977,356.9336,20.28928,357.2677,,-3.0664,20.28928,-2.7323
46.31538,-0.647754,-0.5769124,1.251252,352.4839,33.51828,359.0589,,-7.5161,33.51828,-0.9411
46.44281,-0.6363397,-0.576863,1.244138,352.2646,39.51913,358.9438,,-7.7354,39.51913,-1.0562
46.55263,-0.6300084,-0.582176,1.243931,354.6396,39.78503,358.1291,,-5.3604,39.78503,-1.8709
46.65406,-0.6277477,-0.5853881,1.245346,356.2698,39.8339,358.168,,-3.7302,39.8339,-1.832
46.7677,-0.6317825,-0.5851586,1.250987,355.8171,40.46893,358.3651,,-4.1829,40.46893,-1.6349
46.89622,-0.6437068,-0.5866041,1.255871,356.3274,41.04844,358.9465,,-3.6726,41.04844,-1.0535
47.00448,-0.653554,-0.5865326,1.251344,356.7354,43.88709,359.8748,,-3.2646,43.88709,-0.1252
47.10662,-0.6620024,-0.5859181,1.242522,355.8997,46.6333,1.515923,,-4.1003,46.6333,1.515923
47.23328,-0.6776633,-0.5847985,1.237846,355.1902,41.93465,2.830029,,-4.8098,41.93465,2.830029
47.33575,-0.6905729,-0.5830339,1.2395,354.0617,33.8413,3.438645,,-5.9383,33.8413,3.438645
47.44407,-0.6987828,-0.5835663,1.240568,353.8181,26.79151,4.439067,,-6.1819,26.79151,4.439067
47.54843,-0.7013685,-0.5850569,1.24184,354.423,22.76044,4.430344,,-5.577,22.76044,4.430344
47.66856,-0.7066685,-0.5874345,1.244164,355.7833,15.61402,4.76967,,-4.2167,15.61402,4.76967
47.79447,-0.7093686,-0.5903752,1.244641,357.4391,10.68482,4.143428,,-2.5609,10.68482,4.143428
47.91864,-0.7080671,-0.5872029,1.251026,356.4158,8.927258,3.777384,,-3.5842,8.927258,3.777384
48.02222,-0.7143398,-0.5836818,1.260244,354.86,4.025165,4.142727,,-5.14,4.025165,4.142727
48.13079,-0.7304752,-0.5840464,1.271065,355.2438,351.3401,2.584903,,-4.7562,-8.6599,2.584903
48.26004,-0.7390777,-0.5852959,1.282859,356.5334,340.6311,1.262728,,-3.4666,-19.3689,1.262728
48.38292,-0.7359756,-0.5903137,1.292131,358.3632,337.0524,359.9048,,-1.6368,-22.9476,-0.0952
48.48455,-0.7303652,-0.5919569,1.293982,358.6198,337.0415,357.9415,,-1.3802,-22.9585,-2.0585
48.59528,-0.7271139,-0.5928681,1.290823,358.6797,338.3151,355.7585,,-1.3203,-21.6849,-4.2415
48.6958,-0.7249172,-0.5933126,1.284118,358.8958,338.4904,353.0026,,-1.1042,-21.5096,-6.9974
48.80761,-0.7234629,-0.5925295,1.281522,358.5735,339.8459,351.0978,,-1.4265,-20.1541,-8.9022
48.91129,-0.7272493,-0.5963625,1.283376,0.07485729,340.5915,350.6135,,0.07485729,-19.4085,-9.3865
49.01146,-0.7308645,-0.6001639,1.286559,1.739351,340.8849,350.9973,,1.739351,-19.1151,-9.0027
49.13113,-0.7322254,-0.6057487,1.290424,4.837701,342.7924,350.6626,,4.837701,-17.2076,-9.3374
49.24025,-0.7331778,-0.6114929,1.290639,7.326504,345.2547,351.0219,,7.326504,-14.7453,-8.9781
49.35988,-0.7317024,-0.6103348,1.28394,6.673724,346.166,351.5569,,6.673724,-13.834,-8.4431
49.46133,-0.7281977,-0.606289,1.277112,4.725905,347.8557,351.1831,,4.725905,-12.1443,-8.8169
49.58775,-0.7292336,-0.6042373,1.272804,3.330971,347.7745,350.1452,,3.330971,-12.2255,-9.8548
49.69872,-0.7310995,-0.6039781,1.272852,3.23087,347.7443,349.4002,,3.23087,-12.2557,-10.5998
49.80014,-0.7326558,-0.6035836,1.2742,3.713062,348.3407,349.5397,,3.713062,-11.6593,-10.4603
49.90077,-0.7338666,-0.6027977,1.277131,3.332531,349.3193,349.4796,,3.332531,-10.6807,-10.5204
50.02503,-0.7362266,-0.6024328,1.282445,4.020225,349.8598,349.3666,,4.020225,-10.1402,-10.6334
50.12966,-0.7352751,-0.6086763,1.28174,7.042699,351.9464,349.6051,,7.042699,-8.0536,-10.3949
50.24978,-0.7366233,-0.6124368,1.264985,8.951436,353.0365,350.445,,8.951436,-6.9635,-9.555
