InteractionNumber,ElapsedTime,SplitTime,missCount
22.11525,-0.08813891,-0.03449456,-0.1107459,352.938,191.4731,357.7111
22.21554,-0.08660785,-0.02651833,-0.1223323,352.9443,203.9248,0.2345159
22.31583,-0.07539058,-0.02308893,-0.1291171,353.9322,217.1959,0.7605924
22.41601,-0.04807798,-0.02055062,-0.1383227,352.8866,226.4305,0.6082785
22.5162,-0.01290944,-0.02567012,-0.156258,355.008,230.741,1.693234
22.6165,0.0241688,-0.0248316,-0.1799097,357.9116,231.9865,2.48396
22.71673,0.06091312,-0.02703424,-0.1988681,0.6079428,234.2601,1.740883
22.81696,0.1001619,-0.03742111,-0.2056629,4.752925,236.1001,1.333526
22.9172,0.1431492,-0.04017805,-0.193672,6.029837,235.2089,2.035779
23.01894,0.1862203,-0.03368423,-0.1650765,5.663134,231.6222,2.297719
23.13011,0.2330081,-0.02998492,-0.1164891,4.330956,226.7302,1.950287
23.24348,0.2749738,-0.03815462,-0.05675127,4.176906,222.572,2.252986
23.35566,0.3102019,-0.03822621,-0.003028924,4.759188,218.4596,2.540683
23.4558,0.3363257,-0.03823753,0.03309686,3.710965,217.1254,2.172999
23.55614,0.3537451,-0.03112457,0.05647089,3.559264,217.7917,1.258807
23.65641,0.3653331,-0.02747024,0.0700149,3.016458,218.6673,0.9184396
23.75645,0.3712568,-0.02678546,0.07299956,1.356067,218.3823,1.091286
23.857,0.3814749,-0.02375966,0.065456,0.6508727,213.8359,0.590577
23.96945,0.3907558,-0.02046127,0.05830254,0.9088508,208.5299,0.8269212
24.06967,0.3869405,-0.02097302,0.05191859,0.07750527,206.6995,0.2920661
24.16983,0.3818412,-0.0232524,0.03862274,0.2155403,205.1503,359.0016
24.27012,0.3716657,-0.01770777,0.02175204,358.6056,204.6357,359.9023
24.37028,0.365537,-0.00729757,0.01607929,357.9523,204.5952,359.0343
24.47038,0.3718095,-0.00657184,0.03187359,357.685,203.0257,359.522
24.57076,0.3841642,-0.01860956,0.06733651,359.3096,200.3188,1.458531
24.67088,0.3962146,-0.02090511,0.09958112,1.070035,196.0123,1.012864
