InteractionNumber,ElapsedTime,SplitTime,missCount
17.78258,-0.2084395,-0.1765291,-0.1234264,12.88103,312.0486,354.3184
17.89414,-0.2333146,-0.1845716,-0.09242178,15.80039,316.0254,355.2927
18.00653,-0.2210076,-0.1500573,-0.08495193,14.51399,318.7087,354.4476
18.11909,-0.1726331,-0.1175572,-0.1004194,12.47035,328.0127,354.5685
18.21922,-0.09322412,-0.1164636,-0.1231245,16.15317,351.4688,359.6625
18.31965,-0.006936435,-0.09948133,-0.1561985,15.12451,22.3264,6.137901
18.41991,0.05092769,-0.07524595,-0.1937049,10.10688,44.63686,8.652984
18.5202,0.07468727,-0.06530668,-0.2226974,7.565259,55.75372,8.303084
18.62053,0.06879041,-0.06312843,-0.2302448,7.599965,54.48161,6.972796
18.72078,0.03960441,-0.06351777,-0.2121462,9.48993,34.57878,5.125969
18.82101,0.009856668,-0.06271682,-0.1939971,9.752972,10.3925,0.145133
18.92142,0.006087493,-0.06435981,-0.1807826,8.743994,358.935,357.8268
19.02151,0.02278109,-0.07108597,-0.1591915,9.206063,355.0749,357.4633
19.12195,0.04472329,-0.09563729,-0.1207695,9.556256,355.3174,357.7556
19.22219,0.05391929,-0.1253136,-0.0702081,10.54457,357.0162,358.9951
19.32261,0.04728873,-0.1624125,-0.01358169,8.995601,357.9279,359.1385
19.42315,0.03102778,-0.2067535,0.0349078,9.854943,357.1629,359.839
19.53522,0.007069713,-0.2381268,0.08596839,9.135546,356.5301,359.023
19.63681,-0.009200788,-0.2311702,0.1136102,11.26815,355.4767,359.4397
19.74829,-0.01036152,-0.2051682,0.1172501,13.70589,355.9546,359.7823
19.8483,-0.007481262,-0.1978271,0.121807,11.75367,356.2438,0.424573
19.9486,-0.01280711,-0.2163845,0.1459338,11.89061,356.7542,359.8723
20.04888,-0.02391671,-0.2559576,0.1899108,9.280271,355.72,0.4977306
20.14912,-0.03482033,-0.2916479,0.2292852,11.31964,354.0685,358.9077
20.2496,-0.03920867,-0.2847427,0.2433557,13.6371,354.7728,358.9498
20.35018,-0.0161345,-0.2449017,0.2329563,14.26436,4.48784,0.459234
20.46286,0.04487608,-0.1991789,0.184067,13.06913,27.44021,4.59835
20.57617,0.1093333,-0.164425,0.1030125,9.592893,46.74286,8.905791
20.67641,0.160127,-0.1360928,0.02729094,6.916652,54.84399,8.727647
20.77681,0.2060256,-0.1137319,-0.05142568,5.261713,65.86571,8.643584
20.87699,0.2376363,-0.09739979,-0.1202357,4.376646,74.34988,7.988473
20.97701,0.2513618,-0.08626515,-0.165945,4.898356,73.54238,8.367048
21.07769,0.2381401,-0.07884633,-0.1796678,6.792184,55.85083,8.42468
21.17787,0.1927812,-0.07803525,-0.1832113,10.18154,28.71441,5.773995
21.27817,0.1275973,-0.07716995,-0.1953895,9.567375,2.793629,1.765311
21.39095,0.05486796,-0.08010504,-0.2177984,8.284081,339.7109,358.8018
21.49341,-0.008628744,-0.07605265,-0.2420159,5.788299,319.4734,356.6003
21.60379,-0.050427,-0.06992569,-0.263427,3.519708,304.2232,356.6747
21.70386,-0.077425,-0.06512351,-0.2812724,1.915725,292.2341,357.1367
21.81664,-0.0889182,-0.05856086,-0.2888819,0.1424176,285.9084,357.3958
21.91677,-0.091148,-0.06116982,-0.2826161,2.910636,286.668,356.3093
22.01717,-0.09496678,-0.07133052,-0.2722132,6.369599,287.7032,355.5487
22.11726,-0.1159831,-0.0839864,-0.2547219,7.551061,289.2532,355.1753
22.22945,-0.169907,-0.1021078,-0.2239914,6.964867,291.6915,354.8382
22.32986,-0.2434347,-0.1233856,-0.1888046,6.438153,294.5313,354.6969
22.43042,-0.3383559,-0.1450055,-0.1471695,7.214855,297.0397,353.7746
22.53082,-0.4335248,-0.1614291,-0.101557,6.176494,299.8326,353.7083
22.63099,-0.5003499,-0.171982,-0.06615178,6.679667,301.6731,352.9779
22.73111,-0.5377926,-0.1630678,-0.04233281,6.413497,303.9763,352.4966
22.83142,-0.5461053,-0.1450239,-0.03136504,6.289854,305.433,353.4409
22.93183,-0.5358168,-0.1491005,-0.03220317,16.77341,307.8034,352.8089
23.0321,-0.5161573,-0.1668109,-0.04092159,28.68783,307.2893,352.2572
23.13261,-0.4999302,-0.1853694,-0.04465152,33.57886,304.6992,350.3225
23.24445,-0.4949194,-0.1995321,-0.03936061,37.52476,303.2797,346.992
23.34636,-0.4945507,-0.199062,-0.02655619,37.00402,305.2226,347.6417
23.4585,-0.4880096,-0.1922806,-0.01174395,34.46654,311.0647,350.5332
23.57067,-0.4517449,-0.1714069,-0.00893591,32.68616,321.9167,354.5612
23.67134,-0.385142,-0.1475099,-0.01917136,29.39533,342.0398,0.45457
23.77136,-0.2953165,-0.1267787,-0.04673047,23.09039,2.814011,6.16771
23.87217,-0.1998247,-0.1151157,-0.08881824,17.66482,18.79235,10.37582
23.98366,-0.1067467,-0.09853055,-0.1308695,12.72581,31.14894,12.36025
24.08389,-0.04599515,-0.08046844,-0.1636916,10.04171,41.36296,10.14167
24.18454,-0.002266552,-0.06371672,-0.1914759,6.738995,51.74825,9.589936
24.29733,0.02730944,-0.05392754,-0.2210761,4.305076,61.68928,8.859375
24.39786,0.03639659,-0.05318773,-0.2405666,4.513181,66.21785,7.625374
24.4979,0.0397645,-0.05198781,-0.2510298,4.523122,69.04991,6.083928
24.59808,0.04625595,-0.05814577,-0.2551876,4.708488,72.54137,4.276522
24.69857,0.07023033,-0.07181705,-0.2542515,7.04567,74.92439,5.395395
24.79901,0.1197971,-0.08205085,-0.2457964,9.419608,75.20002,5.482035
24.89904,0.1882671,-0.09701347,-0.2280124,10.37199,72.54049,5.262662
24.99935,0.2557586,-0.1038314,-0.2122042,10.24659,67.19887,6.032382
25.10017,0.304582,-0.1002896,-0.2011108,8.915518,63.02639,3.632336
25.20053,0.3251198,-0.09268726,-0.1913681,9.335608,59.12822,3.453707
25.30157,0.3228876,-0.08230115,-0.1859587,8.385594,52.32394,4.562939
25.41271,0.2844473,-0.06692445,-0.1777852,6.664825,34.12588,1.595272
25.51295,0.2247165,-0.05922607,-0.1802583,4.920856,12.19742,359.7293
25.61316,0.1549107,-0.05828756,-0.1973244,3.924843,352.1976,358.2845
25.7133,0.08449695,-0.05937934,-0.2226046,3.527635,336.4757,356.8999
25.81333,0.02019919,-0.05823303,-0.2487946,3.807041,325.0099,355.2025
25.91425,-0.03228784,-0.05338581,-0.274172,3.48733,315.0891,355.0888
26.02626,-0.07500321,-0.04837175,-0.303785,2.204641,302.6783,355.1929
26.12666,-0.09861899,-0.04703095,-0.329305,2.78844,290.2761,357.605
26.22713,-0.109074,-0.04130302,-0.343776,1.045566,282.5493,0.5218269
26.32723,-0.1108947,-0.03529976,-0.346317,357.9368,280.5764,3.006484
26.4275,-0.1118157,-0.04185042,-0.334558,1.062857,282.9929,2.93681
26.52769,-0.1138345,-0.06429288,-0.3131438,10.98715,287.4991,359.3571
26.62795,-0.1203857,-0.100206,-0.2883748,22.6289,291.1812,357.3802
26.728,-0.1490668,-0.1355752,-0.255068,28.98919,294.2837,356.4835
26.82865,-0.2025025,-0.181089,-0.2139629,37.14899,296.4468,354.1229
26.92866,-0.2769655,-0.2309522,-0.1717978,44.68354,299.6292,352.787
27.02866,-0.3508176,-0.2717541,-0.1363858,45.42398,303.2769,352.8087
27.13122,-0.3854699,-0.2791106,-0.1092864,45.90044,305.0865,354.806
27.24287,-0.3740784,-0.2438701,-0.09667706,44.45051,317.1115,357.9787
27.35522,-0.3242917,-0.2074505,-0.1076828,43.37941,328.4129,1.310775
27.45525,-0.2729374,-0.1933628,-0.126348,40.61208,331.2009,2.215674
27.55562,-0.2392003,-0.1772445,-0.1360027,32.97077,330.3472,2.116897
27.65654,-0.2278288,-0.1671075,-0.1327631,26.6353,328.3299,1.533545
27.76823,-0.2511279,-0.1764829,-0.1036836,21.30927,327.4927,359.8979
27.86844,-0.3008766,-0.2074793,-0.05796751,18.45747,327.7859,358.8261
27.9686,-0.3671772,-0.2544159,-0.002710887,14.97224,330.1833,356.5509
28.06874,-0.4262531,-0.2950705,0.04793781,14.01185,333.1385,357.5006
28.16917,-0.4667021,-0.3117741,0.08549502,14.55983,333.5743,358.6895
28.2692,-0.4848057,-0.2965868,0.1080871,13.64592,334.4658,357.479
28.36936,-0.4876087,-0.2664412,0.1207238,12.58349,336.0075,357.9908
28.47037,-0.4855802,-0.2400926,0.1220165,10.89771,335.641,359.0534
28.57071,-0.5040869,-0.2481327,0.1363347,8.609556,333.559,359.7541
28.67108,-0.5465508,-0.2831978,0.1830382,9.196609,334.8081,359.9865
28.78413,-0.5879559,-0.3098285,0.2391456,14.2159,334.4094,0.04994152
28.89585,-0.6128128,-0.314937,0.2746758,19.61296,332.5229,356.6571
28.99894,-0.6148255,-0.2956687,0.2856296,21.274,331.5209,356.7193
29.10975,-0.574661,-0.2574393,0.2751868,23.40652,338.3933,356.3271
29.22177,-0.4721561,-0.2149257,0.2379495,23.54751,8.471266,4.051315
29.32215,-0.3639997,-0.1847286,0.1699072,18.38859,32.75021,12.1705
29.42248,-0.2677858,-0.1694519,0.09147011,16.31948,44.22603,16.71595
29.53492,-0.1758379,-0.1484991,0.017759,15.12977,48.65457,16.36348
29.63575,-0.1138486,-0.1287648,-0.04398593,17.85172,56.3697,16.77938
29.74758,-0.07023628,-0.1117096,-0.09489673,22.73169,59.5992,14.60842
29.8482,-0.05019607,-0.1015557,-0.1255177,21.42461,56.69844,10.79235
29.9488,-0.04524571,-0.09800129,-0.1455008,16.08227,54.25208,6.994833
30.04903,-0.04834552,-0.08320983,-0.1543492,6.260168,49.33043,5.655859
30.14922,-0.04721312,-0.06722046,-0.1620911,357.2504,42.99111,4.926491
30.26214,-0.02148728,-0.05183655,-0.1605758,352.8389,38.78942,2.846047
30.36242,0.01785273,-0.05254053,-0.1487115,353.4458,34.46167,4.411997
30.46275,0.054817,-0.05722849,-0.1309775,355.1909,30.54206,5.836299
30.56299,0.07257672,-0.05852193,-0.1153945,356.4165,25.61764,5.125027
30.67585,0.08086571,-0.05555891,-0.1108735,356.9896,19.46591,5.666325
30.7882,0.09219813,-0.06193816,-0.1135122,359.1334,18.69327,6.35862
30.90067,0.1277873,-0.08037075,-0.09449891,357.8188,17.9835,3.940147
31.00201,0.1867522,-0.1125451,-0.05773436,358.364,15.01657,4.242236
31.11428,0.2471202,-0.1357305,-0.01951437,358.5691,11.1617,3.736916
31.22635,0.2765372,-0.1260139,0.003637071,0.3314243,8.324357,5.908108
31.3266,0.290834,-0.1129345,0.019406,1.387527,6.032715,4.785952
31.42758,0.2994288,-0.1006774,0.0251402,356.6605,4.571155,5.241692
31.5404,0.3069908,-0.09500764,0.02197033,354.8839,4.324869,4.887941
31.65315,0.3087981,-0.08678776,0.01816758,353.0516,5.026023,5.156583
31.76591,0.2909919,-0.07660957,0.009863076,352.9182,4.256927,4.590491
31.87832,0.2516113,-0.06791119,-0.004814375,352.6963,354.9032,5.501344
31.97878,0.1936342,-0.06462909,-0.03492034,354.619,336.1093,4.359406
32.07894,0.1298129,-0.06401462,-0.08004502,356.4569,319.8043,3.726095
32.17926,0.06497823,-0.06190946,-0.1337066,356.6926,306.8512,2.544569
32.27929,0.003834149,-0.05612185,-0.1873066,356.4202,296.0612,359.6891
32.37964,-0.03521167,-0.05271612,-0.2217321,0.1845071,296.0578,358.2136
