InteractionNumber,ElapsedTime,SplitTime,missCount
24.12096,0.1328675,-0.04021399,-0.2258745,354.0332,60.11932,3.660925
24.22104,0.1647231,-0.03320482,-0.213095,346.005,59.02262,2.206197
24.33362,0.2338611,-0.02494406,-0.1820438,341.342,57.65952,0.1397875
24.434,0.3088701,-0.02056495,-0.14697,335.5697,53.37816,0.3149178
24.54623,0.3661484,-0.003361099,-0.1025379,333.3695,46.6623,358.7337
24.64658,0.3754768,0.004942416,-0.06471355,339.6213,28.44409,6.0735
24.74693,0.3455914,0.0001313821,-0.05087083,347.2716,0.9720482,10.20788
24.84698,0.2961606,0.001724978,-0.06719062,346.7904,335.4631,12.11176
24.94744,0.251358,-0.001710073,-0.0976524,344.4502,320.2621,9.93261
25.0475,0.2090586,-0.002077702,-0.1305244,341.0975,309.8692,5.119563
25.14792,0.1664953,-0.01080375,-0.1562586,343.7585,301.883,1.164264
25.24804,0.1356508,-0.03566283,-0.1714083,358.1177,298.1419,355.9824
25.34884,0.116213,-0.05810753,-0.1695097,6.829596,296.3742,357.2765
25.46146,0.09178007,-0.09124665,-0.1474679,11.41795,293.8786,359.7636
25.56157,0.04433944,-0.1093129,-0.1089333,8.723331,294.4844,358.8539
25.66167,-0.03341592,-0.1333847,-0.06447726,3.964515,299.5983,357.0861
25.76201,-0.1420232,-0.1428371,-0.0161732,1.87963,304.998,357.7879
25.86204,-0.2402914,-0.1352993,0.04035751,356.1429,312.0474,0.01505818
25.9627,-0.2721251,-0.1087239,0.07602731,0.4793844,327.2469,356.6564
26.06607,-0.2325567,-0.07048482,0.07030354,4.244924,0.2608264,356.0131
26.17258,-0.1707428,-0.05679777,0.01072554,6.255899,34.73371,0.1279597
26.2747,-0.1193836,-0.05383064,-0.0580866,2.900078,55.56566,0.6427147
26.37493,-0.06761464,-0.05162923,-0.1122766,359.8505,63.86123,0.1540805
26.47525,-0.01485216,-0.0499785,-0.1354814,3.616947,63.7631,0.9841838
26.57559,0.0292122,-0.06762426,-0.1277907,18.92567,53.49259,4.542939
26.67892,0.07649979,-0.1185419,-0.1031311,34.62611,46.20203,2.824662
26.78936,0.1437987,-0.1775469,-0.05359059,27.42449,42.84143,358.2751
26.89979,0.221504,-0.2457257,0.002767999,23.27033,36.13739,358.6093
27.00006,0.2692182,-0.2345386,0.033501,22.11455,28.29217,358.2675
27.10146,0.2845296,-0.1722184,0.05017415,16.67027,23.29248,358.8083
