date,time,posX,posY,posZ,rotX,rotY,rotZ
2024/07/09_13:39:44,3.02158,-0.01827374,-0.0447743,0.04798203,14.95526,-4.727264,6.820305
2024/07/09_13:39:44,3.041576,-0.01589894,-0.04346032,0.04800696,14.2786,-3.679779,6.852396
2024/07/09_13:39:44,3.061577,-0.01465971,-0.0428625,0.04796717,13.97812,-3.211548,6.787335
2024/07/09_13:39:44,3.081577,-0.01207419,-0.04151349,0.04796941,13.34984,-2.260162,6.682986
2024/07/09_13:39:44,3.101578,-0.009471331,-0.04018342,0.04788411,12.7224,-1.393799,6.48544
2024/07/09_13:39:44,3.121578,-0.007079296,-0.03901155,0.04782026,12.1431,-0.5734253,6.156373
2024/07/09_13:39:44,3.141579,-0.004630274,-0.03775201,0.04778104,11.51243,0.1865286,5.794883
2024/07/09_13:39:44,3.161579,-0.00338107,-0.03714928,0.04774863,11.19371,0.5306706,5.593033
2024/07/09_13:39:44,3.18158,-0.001034888,-0.03600106,0.04756672,10.6181,1.131404,5.076889
2024/07/09_13:39:44,3.20158,0.001248922,-0.03496407,0.04737366,10.12852,1.612436,4.583817
2024/07/09_13:39:44,3.221577,0.003483715,-0.03394769,0.04712564,9.660453,2.034394,4.041442
2024/07/09_13:39:44,3.241577,0.005635911,-0.03302772,0.04684345,9.211925,2.39144,3.394947
2024/07/09_13:39:44,3.261578,0.006685928,-0.03268792,0.0466845,9.024671,2.552268,3.067865
2024/07/09_13:39:44,3.281578,0.008940127,-0.03182042,0.04634197,8.648065,2.853969,2.401304
2024/07/09_13:39:44,3.301579,0.0111958,-0.03101734,0.04606877,8.222507,3.168728,1.712241
2024/07/09_13:39:44,3.321579,0.01346066,-0.03030171,0.04575587,7.83845,3.506561,1.099109
2024/07/09_13:39:44,3.341579,0.01574372,-0.02975255,0.04531684,7.504993,3.860179,0.5090697
2024/07/09_13:39:44,3.36158,0.01693293,-0.0294971,0.04509886,7.338005,4.031206,0.2043914
2024/07/09_13:39:44,3.381577,0.01938337,-0.02907433,0.04463354,7.077552,4.405728,-0.341217
2024/07/09_13:39:44,3.401577,0.02180615,-0.02869941,0.04419293,6.855995,4.815313,-0.9173279
2024/07/09_13:39:44,3.421577,0.02432122,-0.02838478,0.0437627,6.608434,5.247655,-1.473358
2024/07/09_13:39:44,3.441578,0.02682078,-0.02812743,0.04330315,6.398564,5.642966,-2.094543
2024/07/09_13:39:44,3.461578,0.02811998,-0.02807485,0.04307723,6.295348,5.840924,-2.415161
2024/07/09_13:39:44,3.481579,0.03061394,-0.02803245,0.04261992,6.158072,6.274798,-3.082611
2024/07/09_13:39:44,3.501579,0.03304999,-0.02800332,0.04208653,6.045381,6.606034,-3.83078
2024/07/09_13:39:44,3.52158,0.03526142,-0.0280384,0.04172596,5.931947,6.823353,-4.725098
2024/07/09_13:39:44,3.541576,0.0364067,-0.02816665,0.04152794,5.892485,6.929483,-5.188599
2024/07/09_13:39:44,3.561577,0.03867394,-0.02826206,0.04108839,5.820094,7.151754,-6.000671
2024/07/09_13:39:44,3.581577,0.04069697,-0.02815134,0.04073906,5.721528,7.353414,-6.775146
2024/07/09_13:39:44,3.601578,0.0424334,-0.02840652,0.04052958,5.646417,7.558116,-7.286133
2024/07/09_13:39:44,3.621578,0.04410269,-0.02869883,0.04019618,5.728144,7.663657,-7.631287
2024/07/09_13:39:44,3.641579,0.04483382,-0.0287997,0.04013225,5.732882,7.724449,-7.826874
2024/07/09_13:39:44,3.661579,0.04621204,-0.02860962,0.04024075,5.57948,7.861384,-8.432861
2024/07/09_13:39:44,3.68158,0.04771525,-0.02917169,0.04000267,5.562532,8.036535,-8.612915
2024/07/09_13:39:44,3.70158,0.04895721,-0.02950445,0.03987034,5.660811,8.205812,-8.848328
2024/07/09_13:39:44,3.721577,0.05024958,-0.02958808,0.03987778,5.59975,8.414855,-9.172058
2024/07/09_13:39:45,3.741577,0.05075002,-0.02968513,0.03989071,5.580189,8.523791,-9.32019
2024/07/09_13:39:45,3.761578,0.05181149,-0.03004523,0.03982693,5.583262,8.738695,-9.500336
2024/07/09_13:39:45,3.781578,0.05294133,-0.03012645,0.03974223,5.587975,8.940033,-9.723877
2024/07/09_13:39:45,3.801579,0.0541105,-0.03010118,0.03968971,5.432508,9.181294,-10.04333
2024/07/09_13:39:45,3.821579,0.05528224,-0.03026315,0.03953381,5.394654,9.43499,-10.25577
2024/07/09_13:39:45,3.841579,0.05582885,-0.03035561,0.03942388,5.4031,9.564563,-10.35623
2024/07/09_13:39:45,3.86158,0.05683768,-0.03049492,0.03923434,5.374536,9.820135,-10.61685
2024/07/09_13:39:45,3.881577,0.05782185,-0.0305861,0.03909739,5.275984,10.06479,-10.87701
2024/07/09_13:39:45,3.901577,0.05871468,-0.03060722,0.03899558,5.190032,10.29241,-11.0683
2024/07/09_13:39:45,3.921577,0.05947558,-0.0305399,0.03883252,5.052422,10.4385,-11.1889
2024/07/09_13:39:45,3.941578,0.0596838,-0.03045318,0.03883481,4.994579,10.48127,-11.32898
2024/07/09_13:39:45,3.961578,0.06014468,-0.03041455,0.03867671,4.910727,10.47432,-11.47015
2024/07/09_13:39:45,3.981579,0.0604242,-0.03037808,0.03859832,4.835378,10.36656,-11.64093
2024/07/09_13:39:45,4.001579,0.06070892,-0.03036169,0.03852226,4.731491,10.24818,-11.8671
2024/07/09_13:39:45,4.02158,0.06078917,-0.03034591,0.03850345,4.678325,10.18665,-11.96832
2024/07/09_13:39:45,4.041576,0.06067917,-0.03027912,0.03858756,4.489949,9.902631,-12.40985
2024/07/09_13:39:45,4.061577,0.06060006,-0.03016361,0.03870958,4.344873,9.679778,-12.70526
2024/07/09_13:39:45,4.081577,0.06048308,-0.03005502,0.03887851,4.216835,9.437634,-13.04581
2024/07/09_13:39:45,4.101578,0.06040005,-0.0298896,0.03899745,4.051878,9.340642,-13.26123
2024/07/09_13:39:45,4.121578,0.06041357,-0.02976106,0.0390642,3.908393,9.274066,-13.47662
2024/07/09_13:39:45,4.141579,0.06057885,-0.02968862,0.03906675,3.771791,9.166484,-13.72198
2024/07/09_13:39:45,4.161579,0.06086135,-0.02973682,0.03900277,3.71219,9.110086,-13.96481
2024/07/09_13:39:45,4.18158,0.0612694,-0.02971698,0.03897339,3.598718,9.107257,-14.19522
2024/07/09_13:39:45,4.20158,0.06173937,-0.02982499,0.03890633,3.54108,9.130593,-14.42273
2024/07/09_13:39:45,4.221577,0.06198997,-0.02998037,0.0388556,3.591658,9.166729,-14.54675
2024/07/09_13:39:45,4.241577,0.06253839,-0.03050103,0.03881655,3.736728,9.271641,-14.73038
2024/07/09_13:39:45,4.261578,0.06300493,-0.03099214,0.03883818,3.911418,9.370344,-14.82751
2024/07/09_13:39:45,4.281578,0.06349706,-0.03149278,0.03895664,4.118484,9.479801,-14.90759
2024/07/09_13:39:45,4.301579,0.06403667,-0.03180626,0.03915062,4.24246,9.613694,-14.9798
2024/07/09_13:39:45,4.321579,0.06448196,-0.0321914,0.03935741,4.305493,9.739879,-15.02618
2024/07/09_13:39:45,4.341579,0.06467818,-0.03249162,0.0394074,4.360745,9.776831,-15.04407
2024/07/09_13:39:45,4.36158,0.06499616,-0.0328538,0.03951094,4.507536,9.836789,-15.15283
2024/07/09_13:39:45,4.381577,0.0653374,-0.0329352,0.0397149,4.517517,9.877929,-15.27045
2024/07/09_13:39:45,4.401577,0.06561716,-0.03312197,0.03984233,4.493958,9.895127,-15.3548
2024/07/09_13:39:45,4.421577,0.0659123,-0.03338398,0.03994909,4.551672,9.871643,-15.42654
2024/07/09_13:39:45,4.441578,0.06597457,-0.03345907,0.04000076,4.579149,9.852304,-15.45087
2024/07/09_13:39:45,4.461578,0.06603559,-0.03351257,0.0401335,4.532523,9.782102,-15.48984
2024/07/09_13:39:45,4.481579,0.06604043,-0.03346886,0.04022137,4.458539,9.669907,-15.55411
2024/07/09_13:39:45,4.501579,0.06596251,-0.03347002,0.04026206,4.45999,9.544279,-15.6882
2024/07/09_13:39:45,4.52158,0.06586463,-0.03350569,0.04033173,4.427896,9.425688,-15.78729
2024/07/09_13:39:45,4.541576,0.06577993,-0.03352371,0.04037165,4.393107,9.343657,-15.85236
2024/07/09_13:39:45,4.561577,0.06558655,-0.03351906,0.04045754,4.330938,9.174742,-15.97961
2024/07/09_13:39:45,4.581577,0.06541267,-0.03354147,0.04056577,4.282774,9.029591,-16.10327
2024/07/09_13:39:45,4.601578,0.06526135,-0.0335104,0.04067146,4.193814,8.885866,-16.18961
2024/07/09_13:39:45,4.621578,0.06515627,-0.03350187,0.04074185,4.133713,8.744876,-16.27393
2024/07/09_13:39:45,4.641579,0.06513332,-0.03354667,0.0407737,4.138072,8.70927,-16.32114
2024/07/09_13:39:45,4.661579,0.06516617,-0.03359174,0.04081231,4.109827,8.668978,-16.40875
2024/07/09_13:39:45,4.68158,0.06526355,-0.03359246,0.0408205,4.053459,8.665808,-16.41989
2024/07/09_13:39:45,4.70158,0.06542228,-0.03356013,0.04081009,4.032043,8.66185,-16.44547
2024/07/09_13:39:45,4.721577,0.06563314,-0.03358853,0.04073858,4.046447,8.687239,-16.46567
2024/07/09_13:39:46,4.741577,0.06575697,-0.03359948,0.04067539,4.04543,8.707952,-16.4606
2024/07/09_13:39:46,4.761578,0.06602011,-0.0336319,0.04059846,4.094845,8.798731,-16.427
2024/07/09_13:39:46,4.781578,0.06631388,-0.03378325,0.04059532,4.161718,8.895161,-16.38376
2024/07/09_13:39:46,4.801579,0.06659178,-0.03392259,0.04057419,4.22004,8.975821,-16.30054
2024/07/09_13:39:46,4.821579,0.06671898,-0.03398142,0.0405775,4.232691,9.008339,-16.25089
2024/07/09_13:39:46,4.841579,0.06697407,-0.03401027,0.04061518,4.258133,9.090546,-16.23495
2024/07/09_13:39:46,4.86158,0.06719426,-0.03405748,0.04063136,4.285373,9.174493,-16.10733
2024/07/09_13:39:46,4.881577,0.06732509,-0.03377824,0.04058918,4.22021,9.192798,-15.99197
2024/07/09_13:39:46,4.901577,0.0673888,-0.03351858,0.04051418,4.178671,9.218241,-15.87805
2024/07/09_13:39:46,4.921577,0.06740852,-0.03343965,0.04046472,4.159052,9.226398,-15.82486
