date,time,posX,posY,posZ,rotX,rotY,rotZ
2024/07/09_14:31:53,2.870605,-0.05156299,0.01629627,-0.02141995,-14.81494,2.221184,14.17924
2024/07/09_14:31:53,2.890625,-0.05235335,0.01592485,-0.02105196,-14.66458,1.975145,14.35688
2024/07/09_14:31:53,2.910645,-0.05305189,0.0157001,-0.02077079,-14.54654,1.688172,14.47187
2024/07/09_14:31:53,2.930664,-0.05373209,0.01547056,-0.02047371,-14.4675,1.365805,14.55098
2024/07/09_14:31:53,2.950684,-0.05405866,0.01536668,-0.02037087,-14.41684,1.180566,14.56796
2024/07/09_14:31:53,2.970703,-0.05463113,0.01510038,-0.02017283,-14.31476,0.7928964,14.55282
2024/07/09_14:31:53,2.990479,-0.05508683,0.01493709,-0.02007668,-14.22171,0.3975894,14.46381
2024/07/09_14:31:53,3.010498,-0.05550035,0.01477868,-0.02000707,-14.16449,-0.006774902,14.34948
2024/07/09_14:31:53,3.030518,-0.05587284,0.01458359,-0.01988941,-14.08057,-0.4710388,14.23464
2024/07/09_14:31:53,3.050537,-0.05608223,0.01447703,-0.01985534,-14.02094,-0.7250671,14.15677
2024/07/09_14:31:53,3.070557,-0.0565212,0.01427705,-0.01965815,-13.93243,-1.237549,14.00169
2024/07/09_14:31:53,3.090576,-0.05700709,0.01404126,-0.01943733,-13.84607,-1.795654,13.85239
2024/07/09_14:31:53,3.110596,-0.05753988,0.01365094,-0.01927808,-13.67023,-2.49411,13.66774
2024/07/09_14:31:53,3.130615,-0.05831786,0.01307949,-0.01907746,-13.38492,-3.24707,13.44248
2024/07/09_14:31:53,3.150635,-0.05877114,0.01272013,-0.01898129,-13.20413,-3.659668,13.32109
2024/07/09_14:31:53,3.170654,-0.05978742,0.01170184,-0.01862553,-12.65417,-4.652649,13.05029
2024/07/09_14:31:53,3.190674,-0.06109952,0.01051189,-0.01819736,-11.94443,-5.718842,12.65797
2024/07/09_14:31:53,3.210693,-0.0628701,0.009036204,-0.01730345,-11.19772,-6.761108,12.21214
2024/07/09_14:31:53,3.230469,-0.06395517,0.007901114,-0.01697215,-10.33218,-8.111572,12.13339
2024/07/09_14:31:53,3.250488,-0.06487761,0.007319287,-0.01656328,-10.03223,-8.715118,12.03208
2024/07/09_14:31:53,3.270508,-0.06640722,0.005960726,-0.0158225,-9.401459,-9.931366,11.77786
2024/07/09_14:31:53,3.290527,-0.06793833,0.004306712,-0.01497518,-8.634094,-11.03799,11.39767
2024/07/09_14:31:53,3.310547,-0.06934159,0.002447824,-0.01405157,-7.678864,-12.04843,10.98368
2024/07/09_14:31:53,3.330566,-0.07044922,0.0007232144,-0.01296686,-6.657166,-12.86578,10.62501
2024/07/09_14:31:53,3.350586,-0.07098602,-2.259435E-05,-0.01234974,-6.255737,-13.24146,10.46367
2024/07/09_14:31:53,3.370605,-0.07190694,-0.001682641,-0.01111997,-5.487793,-13.88431,10.12866
2024/07/09_14:31:53,3.390625,-0.07259369,-0.003189484,-0.009853777,-4.716705,-14.3649,9.862857
2024/07/09_14:31:53,3.410645,-0.07304827,-0.004218745,-0.008569286,-4.224396,-14.71786,9.699306
2024/07/09_14:31:53,3.430664,-0.07324202,-0.00512237,-0.007205979,-3.975983,-14.78433,9.526644
2024/07/09_14:31:53,3.450684,-0.07325549,-0.00569766,-0.006563726,-3.786041,-14.79395,9.473636
2024/07/09_14:31:53,3.470703,-0.07319115,-0.006669012,-0.005385511,-3.362915,-14.72745,9.407069
2024/07/09_14:31:53,3.490479,-0.07293903,-0.0075311,-0.004214926,-3.003967,-14.53186,9.348996
2024/07/09_14:31:53,3.510498,-0.07249478,-0.008479025,-0.003121539,-2.628845,-14.26471,9.307892
2024/07/09_14:31:53,3.530518,-0.07185084,-0.009437973,-0.002167257,-2.202087,-13.92105,9.229261
2024/07/09_14:31:53,3.550537,-0.07147201,-0.009802173,-0.001818313,-1.973145,-13.70294,9.194411
2024/07/09_14:31:53,3.570557,-0.07068016,-0.01063103,-0.0008989198,-1.599518,-13.32321,9.158138
2024/07/09_14:31:53,3.590576,-0.06989209,-0.01155184,-6.115949E-05,-1.252319,-12.92352,9.127259
2024/07/09_14:31:53,3.610596,-0.06909602,-0.01270579,0.0008044364,-0.7542114,-12.5275,9.044467
2024/07/09_14:31:53,3.630615,-0.06817845,-0.01373912,0.001510799,-0.1834106,-12.16647,8.950162
2024/07/09_14:31:54,3.650635,-0.06778336,-0.0142075,0.001843272,0.04847802,-11.98923,8.899662
2024/07/09_14:31:54,3.670654,-0.06694669,-0.01502908,0.002550864,0.409828,-11.67203,8.791972
2024/07/09_14:31:54,3.690674,-0.06623632,-0.01588884,0.003227448,0.7774593,-11.4267,8.691221
2024/07/09_14:31:54,3.710693,-0.06558029,-0.01647397,0.003900106,1.053512,-11.23615,8.590837
2024/07/09_14:31:54,3.730469,-0.06524359,-0.01668937,0.004277256,1.132642,-11.15488,8.52174
2024/07/09_14:31:54,3.750488,-0.06467957,-0.0171508,0.004990772,1.281443,-11.01593,8.359646
2024/07/09_14:31:54,3.770508,-0.06416699,-0.01774669,0.005586382,1.472427,-10.91708,8.197089
2024/07/09_14:31:54,3.790527,-0.06362969,-0.01817559,0.006088005,1.689593,-10.841,8.040821
2024/07/09_14:31:54,3.810547,-0.06316084,-0.01852698,0.006603708,1.813401,-10.77533,7.877854
2024/07/09_14:31:54,3.830566,-0.06291246,-0.01876033,0.00685127,1.884736,-10.74918,7.798234
2024/07/09_14:31:54,3.850586,-0.06246803,-0.01930055,0.007358957,2.060268,-10.70068,7.626773
2024/07/09_14:31:54,3.870605,-0.06201442,-0.01979944,0.00779896,2.294832,-10.65817,7.430748
2024/07/09_14:31:54,3.890625,-0.06155169,-0.02029639,0.008256145,2.513966,-10.61758,7.198267
2024/07/09_14:31:54,3.910645,-0.06113908,-0.02104939,0.008702925,2.787509,-10.59546,6.93368
2024/07/09_14:31:54,3.930664,-0.06091893,-0.02149282,0.008878049,2.963813,-10.59082,6.774745
2024/07/09_14:31:54,3.950684,-0.06046107,-0.02255179,0.009223129,3.453464,-10.58963,6.341313
2024/07/09_14:31:54,3.970703,-0.06000495,-0.02378609,0.009688426,4.027959,-10.62671,5.816986
2024/07/09_14:31:54,3.990479,-0.05958366,-0.02509682,0.01028508,4.637495,-10.69894,5.229602
2024/07/09_14:31:54,4.010498,-0.05913052,-0.02628185,0.01096799,5.267833,-10.82635,4.664147
2024/07/09_14:31:54,4.030518,-0.0588915,-0.02665239,0.01136011,5.466527,-10.8945,4.459487
2024/07/09_14:31:54,4.050537,-0.05847539,-0.02697103,0.01216942,5.608875,-11.00409,4.20867
2024/07/09_14:31:54,4.070557,-0.0580717,-0.02721249,0.01291638,5.462061,-11.07553,4.060676
2024/07/09_14:31:54,4.090576,-0.05762444,-0.02751282,0.01343816,5.453109,-11.11176,3.924476
2024/07/09_14:31:54,4.110596,-0.05721456,-0.0275633,0.01382906,5.424006,-11.09955,3.888025
2024/07/09_14:31:54,4.130615,-0.05702545,-0.0275558,0.01400772,5.399193,-11.08414,3.871683
2024/07/09_14:31:54,4.150635,-0.05663357,-0.02755346,0.01429566,5.371207,-11.04214,3.860093
2024/07/09_14:31:54,4.170654,-0.0562584,-0.02752562,0.01441101,5.374337,-10.97,3.851421
2024/07/09_14:31:54,4.190674,-0.05592638,-0.02751425,0.01459725,5.317459,-10.88345,3.843744
2024/07/09_14:31:54,4.210693,-0.05565137,-0.02737755,0.01453833,5.233628,-10.8252,3.826349
2024/07/09_14:31:54,4.230469,-0.05556907,-0.02731307,0.01447083,5.204978,-10.79001,3.79091
2024/07/09_14:31:54,4.250488,-0.05544044,-0.027232,0.01431512,5.154517,-10.73395,3.723472
2024/07/09_14:31:54,4.270508,-0.05541067,-0.02709413,0.01411729,5.090296,-10.69968,3.696626
2024/07/09_14:31:54,4.290527,-0.0554225,-0.02693168,0.01390643,5.008369,-10.69733,3.682934
2024/07/09_14:31:54,4.310547,-0.05549432,-0.02674506,0.01366283,4.921953,-10.70871,3.693488
2024/07/09_14:31:54,4.330566,-0.05554723,-0.02664879,0.0135186,4.853024,-10.72574,3.690921
2024/07/09_14:31:54,4.350586,-0.05566106,-0.02639602,0.01323236,4.710168,-10.76248,3.695931
2024/07/09_14:31:54,4.370605,-0.05582114,-0.02606,0.01301696,4.55008,-10.81967,3.714201
2024/07/09_14:31:54,4.390625,-0.05598385,-0.0256773,0.0128322,4.367504,-10.88113,3.726138
2024/07/09_14:31:54,4.410645,-0.0561092,-0.02509306,0.01268682,4.14072,-10.94116,3.741255
2024/07/09_14:31:54,4.430664,-0.05617085,-0.02483927,0.01261263,4.003438,-10.96387,3.742547
2024/07/09_14:31:54,4.450684,-0.05619241,-0.02429261,0.01244377,3.733222,-11.01514,3.74687
2024/07/09_14:31:54,4.470703,-0.05614292,-0.02383974,0.01213964,3.471585,-11.05392,3.688995
2024/07/09_14:31:54,4.490479,-0.05608086,-0.02329165,0.01185039,3.216443,-11.07101,3.599378
