date,time,posX,posY,posZ,rotX,rotY,rotZ
2024/07/09_13:55:14,4.352478,0.02859408,0.02791081,-0.04974534,-23.33572,12.43494,-5.377991
2024/07/09_13:55:14,4.372498,0.02823531,0.02759524,-0.04919852,-23.15649,12.25734,-5.301941
2024/07/09_13:55:14,4.392517,0.02743051,0.02699866,-0.04799445,-22.78406,11.85109,-5.134705
2024/07/09_13:55:14,4.412476,0.02649298,0.0263426,-0.04668908,-22.34717,11.41102,-4.908905
2024/07/09_13:55:14,4.432495,0.02540054,0.02558295,-0.04526144,-21.90131,10.89771,-4.6073
2024/07/09_13:55:14,4.452515,0.02417846,0.02472281,-0.04366315,-21.4017,10.31408,-4.259796
2024/07/09_13:55:14,4.472473,0.02350815,0.02426657,-0.04282572,-21.12247,9.986695,-4.086548
2024/07/09_13:55:14,4.492493,0.0221791,0.02320162,-0.04104301,-20.50296,9.41666,-3.690094
2024/07/09_13:55:14,4.512512,0.02091164,0.02222285,-0.03924903,-19.8869,8.906018,-3.2341
2024/07/09_13:55:14,4.532471,0.01964767,0.02115623,-0.03739488,-19.27625,8.496044,-2.77771
2024/07/09_13:55:14,4.55249,0.01841099,0.02003226,-0.03558442,-18.61261,8.151003,-2.306549
2024/07/09_13:55:14,4.57251,0.01777272,0.01950791,-0.03466551,-18.28061,8.045976,-2.07309
2024/07/09_13:55:14,4.592529,0.0165691,0.01840231,-0.03275144,-17.65518,7.950415,-1.511383
2024/07/09_13:55:14,4.612488,0.01527216,0.0172618,-0.03090882,-16.96912,7.838996,-0.846283
2024/07/09_13:55:14,4.632507,0.01402929,0.01616247,-0.02912118,-16.28021,7.767279,-0.2090149
2024/07/09_13:55:14,4.652527,0.01341582,0.0155907,-0.02823167,-15.95081,7.765981,0.1142328
2024/07/09_13:55:14,4.672485,0.01212989,0.01454243,-0.02652444,-15.3056,7.798282,0.7910283
2024/07/09_13:55:14,4.692505,0.01074008,0.01342587,-0.02482475,-14.70993,7.838177,1.464427
2024/07/09_13:55:14,4.712524,0.009452728,0.01235009,-0.02316782,-14.14569,7.940008,2.10669
2024/07/09_13:55:14,4.732483,0.0081873,0.01134135,-0.02160022,-13.56137,8.115501,2.777516
2024/07/09_13:55:14,4.752502,0.007635585,0.0108051,-0.02084157,-13.26688,8.187776,3.141469
2024/07/09_13:55:14,4.772522,0.006476791,0.009675411,-0.01926525,-12.68036,8.367508,3.86199
2024/07/09_13:55:14,4.79248,0.005936792,0.009155747,-0.01850486,-12.39609,8.5134,4.222269
2024/07/09_13:55:14,4.8125,0.004403623,0.007430694,-0.01654272,-11.52505,8.903687,5.388893
2024/07/09_13:55:14,4.83252,0.003305259,0.006261261,-0.01516953,-10.97513,9.164482,6.124968
2024/07/09_13:55:14,4.852478,0.002824784,0.00579099,-0.01447416,-10.69327,9.351378,6.471027
2024/07/09_13:55:14,4.872498,0.002162859,0.004749117,-0.0132412,-10.21182,9.701972,7.219454
2024/07/09_13:55:14,4.892517,0.001378982,0.003880183,-0.01194391,-9.73822,10.01873,7.912738
2024/07/09_13:55:14,4.912476,0.0006578788,0.002900559,-0.01064378,-9.286011,10.29196,8.490136
2024/07/09_13:55:14,4.932495,6.00256E-05,0.001850933,-0.00943083,-8.813019,10.59915,9.018334
2024/07/09_13:55:14,4.952515,-0.0002459809,0.001324595,-0.008852138,-8.582886,10.73735,9.310425
2024/07/09_13:55:14,4.972473,-0.0006836988,0.0003430564,-0.007661942,-8.168518,10.98632,9.791313
2024/07/09_13:55:14,4.992493,-0.001026385,-0.000492739,-0.006547117,-7.773041,11.30444,10.19588
2024/07/09_13:55:14,5.012512,-0.001068225,-0.001459654,-0.005531301,-7.406006,11.6326,10.58506
2024/07/09_13:55:14,5.032471,-0.0009814613,-0.002151107,-0.004709581,-7.100433,11.97085,10.91582
2024/07/09_13:55:14,5.05249,-0.0008735359,-0.002434654,-0.004317853,-7.047302,12.16279,11.01523
2024/07/09_13:55:14,5.07251,-0.0005996674,-0.002679243,-0.003760287,-6.957886,12.59082,11.21257
